GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21
8600000US75013,75013,ZCTA5 75013,33889,1137,31836,1084,22570,1047,1176,509,234,186,6752,725,15,21,187,234,902,350,29,49,873,350,2053,468,1692,446,48,82,18,29,35,52,0,27,94,81,166,176,43,61,123,170
8600000US75019,75019,ZCTA5 75019,40021,324,35499,601,24770,924,2033,389,131,141,7747,592,0,27,44,50,774,278,11,17,763,280,4522,577,3554,472,50,47,0,27,30,34,0,27,730,404,158,75,93,53,65,59
8600000US75020,75020,ZCTA5 75020,22286,598,20499,589,17627,745,1747,418,288,151,125,87,17,22,130,146,565,159,0,24,565,159,1787,469,1211,434,11,17,10,16,0,24,0,24,494,237,61,56,61,56,0,24
8600000US75021,75021,ZCTA5 75021,8264,607,7554,625,6598,646,226,153,228,106,159,107,9,10,0,18,334,154,0,18,334,154,710,275,582,266,0,18,1,6,0,18,0,18,103,88,24,43,0,18,24,43
8600000US75022,75022,ZCTA5 75022,23143,743,20979,599,17254,632,430,212,27,31,2836,341,0,24,51,47,381,150,62,73,319,142,2164,587,1823,352,0,24,7,12,0,24,0,24,5,11,329,506,312,504,17,20
8600000US75023,75023,ZCTA5 75023,46431,930,39583,1132,29083,1203,3379,703,131,94,5449,622,17,18,53,51,1471,393,55,59,1416,380,6848,720,5866,719,42,29,0,27,47,55,0,27,659,328,234,106,141,104,93,60
8600000US75024,75024,ZCTA5 75024,39839,1053,37006,1115,20356,1028,2524,649,191,77,12997,912,11,18,75,77,852,310,85,69,767,297,2833,528,2370,497,0,27,19,22,10,16,0,27,324,167,110,102,44,56,66,89
8600000US75025,75025,ZCTA5 75025,52758,1010,49380,1086,29737,1006,4283,743,108,78,14011,901,0,30,118,86,1123,353,128,165,995,326,3378,510,2837,499,0,30,51,94,27,42,0,30,319,186,144,96,77,69,67,69
8600000US75028,75028,ZCTA5 75028,44588,600,40945,831,34375,1139,2100,647,300,110,3343,603,16,25,174,153,637,178,0,27,637,178,3643,588,2977,519,3,12,40,31,99,126,31,49,256,139,237,116,155,92,82,82
8600000US75032,75032,ZCTA5 75032,30494,1000,24799,947,22008,955,1656,330,22,31,468,223,0,24,0,24,645,280,68,103,577,261,5695,543,5155,503,0,24,31,41,52,62,0,24,271,166,186,145,151,133,35,57
8600000US75034,75034,ZCTA5 75034,80917,1225,68865,1133,52328,1552,5533,698,334,160,8251,892,52,63,225,172,2142,520,116,102,2026,508,12052,1397,9045,1299,130,101,90,74,125,144,0,30,2012,649,650,341,401,257,249,179
8600000US75035,75035,ZCTA5 75035,53620,1046,46925,1092,33018,1134,4541,511,80,104,7174,780,19,59,286,214,1807,443,81,72,1726,450,6695,838,5024,755,19,28,14,28,55,59,0,30,869,283,714,297,254,150,460,284
8600000US75038,75038,ZCTA5 75038,29282,1281,21985,1242,5998,639,7204,910,42,49,7870,897,18,20,165,198,688,268,165,156,523,223,7297,1028,5046,909,202,177,23,21,51,59,0,24,1771,562,204,139,63,47,141,128
8600000US75039,75039,ZCTA5 75039,13410,705,11642,732,5671,688,1155,320,99,62,4272,506,0,20,73,65,372,198,23,28,349,195,1768,468,1409,367,131,180,16,25,0,20,0,20,97,82,115,89,35,40,80,82
8600000US75040,75040,ZCTA5 75040,60638,1645,33197,1208,16185,938,7379,715,174,153,6655,718,43,35,64,67,2697,740,8,13,2689,738,27441,1597,10687,1252,140,112,104,86,105,122,0,30,14800,1537,1605,560,1351,541,254,183
8600000US75041,75041,ZCTA5 75041,32153,1171,12669,773,8614,609,2286,481,67,47,612,242,0,27,132,205,958,310,0,27,958,310,19484,1290,6158,1068,69,66,194,165,10,16,0,27,12667,1234,386,221,309,210,77,66
8600000US75042,75042,ZCTA5 75042,39230,1300,18500,1046,8511,671,3457,587,91,99,4894,784,3,5,148,193,1396,468,56,92,1340,414,20730,1258,7381,1151,11,16,21,23,0,27,0,27,12123,1174,1194,460,1002,430,192,199
8600000US75043,75043,ZCTA5 75043,59179,1573,41981,1393,22786,971,12826,1020,191,112,4400,638,114,102,255,353,1409,471,148,124,1261,420,17198,1460,7704,1064,283,252,83,97,106,132,41,70,8255,1361,726,320,587,288,139,102
8600000US75044,75044,ZCTA5 75044,41222,1317,33023,1156,18446,899,4014,538,80,90,8142,927,15,24,28,33,2298,578,57,65,2241,575,8199,919,3640,876,136,129,21,36,19,30,0,27,3407,915,976,533,273,168,703,407
8600000US75048,75048,ZCTA5 75048,21790,34,18227,847,12603,1147,2749,911,0,24,2464,447,0,24,20,33,391,192,0,24,391,192,3563,844,2479,770,360,401,0,24,0,24,0,24,411,262,313,276,270,266,43,66
8600000US75050,75050,ZCTA5 75050,40819,1433,20278,1074,12848,937,5400,900,98,91,1190,438,10,10,120,109,612,337,22,46,590,335,20541,1499,16469,1461,198,198,106,116,0,27,10,15,3314,747,444,194,296,160,148,125
8600000US75051,75051,ZCTA5 75051,42546,1551,17527,1206,9164,840,6965,1030,81,49,863,337,0,27,14,21,440,187,4,7,436,186,25019,1478,19846,1638,93,73,133,197,4,7,0,27,4583,1045,360,162,199,113,161,116
8600000US75052,75052,ZCTA5 75052,90611,1866,58801,2162,25200,1440,23117,1536,320,164,8610,894,0,30,164,185,1390,353,141,86,1249,340,31810,2040,26496,2029,465,258,54,47,9,16,0,30,4198,1035,588,233,306,166,282,184
8600000US75054,75054,ZCTA5 75054,6919,652,5652,652,2588,488,2052,431,32,57,792,377,0,18,31,49,157,115,0,18,157,115,1267,442,828,373,17,27,0,18,0,18,19,32,302,254,101,133,101,133,0,18
8600000US75056,75056,ZCTA5 75056,51534,923,42438,1248,31057,1519,3422,731,218,101,6451,819,3,7,117,118,1170,378,49,82,1121,400,9096,1049,6053,901,191,156,60,80,90,101,0,27,1797,697,905,418,721,406,184,137
8600000US75057,75057,ZCTA5 75057,13800,757,7552,610,5316,474,963,302,8,12,377,182,64,69,116,148,708,316,6,15,702,316,6248,924,5838,924,0,20,0,20,0,20,0,20,136,95,274,188,56,61,218,176
8600000US75058,75058,ZCTA5 75058,3286,437,2628,417,2564,407,31,53,0,13,0,13,12,16,0,13,21,19,0,13,21,19,658,258,514,228,0,13,0,13,0,13,0,13,109,72,35,47,35,47,0,13
8600000US75060,75060,ZCTA5 75060,47608,1431,19466,927,14176,844,1974,415,49,35,2725,582,0,27,85,101,457,237,109,116,348,188,28142,1360,20938,1762,57,62,217,130,0,27,0,27,6346,1413,584,299,382,261,202,144
8600000US75061,75061,ZCTA5 75061,53303,1537,19621,1035,12100,754,4816,668,50,29,1909,404,22,35,65,74,659,228,15,29,644,230,33682,1592,21846,1660,293,282,97,86,9,15,0,30,10908,1409,529,221,276,109,253,189
8600000US75062,75062,ZCTA5 75062,46469,1483,26201,1161,15397,944,6258,968,62,62,3369,565,38,49,133,102,944,383,38,38,906,377,20268,1489,14564,1345,220,287,28,29,28,42,0,27,5049,1170,379,287,327,281,52,60
8600000US75063,75063,ZCTA5 75063,36670,1175,33130,1337,11301,912,6296,920,165,125,14254,980,21,32,125,90,968,512,136,134,832,485,3540,664,2599,571,81,86,46,87,18,27,0,27,493,227,303,190,152,122,151,147
8600000US75065,75065,ZCTA5 75065,11369,279,9506,640,8640,623,240,122,8,12,301,176,0,20,9,15,308,185,0,20,308,185,1863,566,1706,549,39,61,0,20,0,20,0,20,54,55,64,81,57,80,7,12
8600000US75067,75067,ZCTA5 75067,63167,1185,43684,1911,30135,1581,5645,581,93,59,5359,943,23,36,57,40,2372,618,105,92,2267,624,19483,1662,16063,1660,365,218,8,18,16,27,0,30,2052,610,979,357,209,128,770,333
8600000US75068,75068,ZCTA5 75068,42162,1087,32255,1203,22241,1207,7180,1349,109,92,1125,546,0,27,695,957,905,299,30,26,875,300,9907,1038,7174,1011,151,184,253,261,57,92,0,27,1907,583,365,193,229,154,136,102
8600000US75069,75069,ZCTA5 75069,35321,1339,23336,929,18836,835,3530,633,29,44,389,167,0,27,207,252,345,140,13,22,332,145,11985,1243,10494,1268,81,78,23,26,17,27,0,27,1278,673,92,76,60,61,32,41
8600000US75070,75070,ZCTA5 75070,82195,1740,71709,1683,57222,1585,7116,1040,275,159,5042,742,25,31,214,158,1815,530,19,32,1796,529,10486,1133,9153,1115,328,293,0,30,28,37,24,29,465,208,488,258,159,137,329,229
8600000US75071,75071,ZCTA5 75071,41096,1649,34725,1512,26932,1281,5684,1075,82,74,1430,373,0,27,127,151,470,200,0,27,470,200,6371,1229,5510,1156,98,97,24,28,91,146,0,27,358,198,290,234,139,204,151,114
8600000US75074,75074,ZCTA5 75074,47436,1229,29700,1224,19145,1198,4669,752,43,34,4779,843,43,49,161,138,860,306,40,38,820,303,17736,1381,14864,1391,61,56,139,109,0,27,0,27,1912,602,760,347,239,147,521,313
8600000US75075,75075,ZCTA5 75075,34345,782,29070,852,23253,851,2282,524,125,93,2702,424,25,33,8,10,675,230,136,97,539,200,5275,693,4205,746,18,29,0,27,32,45,14,21,670,313,336,155,212,103,124,97
8600000US75076,75076,ZCTA5 75076,7327,619,7069,615,6748,620,68,94,114,56,7,14,0,18,0,18,132,90,0,18,132,90,258,144,185,108,0,18,0,18,0,18,0,18,43,41,30,46,30,46,0,18
8600000US75077,75077,ZCTA5 75077,36658,896,32442,848,28638,993,1854,381,15,18,1217,280,1,4,13,20,704,263,50,47,654,253,4216,697,3541,766,111,196,4,6,0,27,0,27,448,259,112,94,38,39,74,86
8600000US75078,75078,ZCTA5 75078,13229,533,11947,588,10551,676,921,285,21,21,407,214,0,20,7,13,40,31,0,20,40,31,1282,431,1205,452,0,20,0,20,8,14,0,20,65,87,4,6,0,20,4,6
8600000US75080,75080,ZCTA5 75080,46820,1085,36080,1277,28553,1217,2061,541,106,112,4023,581,209,204,99,138,1029,357,8,16,1021,359,10740,1314,6592,1291,0,27,4,6,76,90,32,51,3796,1345,240,145,146,111,94,83
8600000US75081,75081,ZCTA5 75081,34579,939,29877,1121,17290,1132,4826,823,105,86,6584,800,4,10,0,27,1068,463,6,9,1062,463,4702,809,3012,591,45,50,17,29,49,57,0,27,1207,485,372,277,179,119,193,252
8600000US75082,75082,ZCTA5 75082,22417,685,20617,800,12458,889,1696,416,112,86,5260,534,48,70,15,24,1028,342,46,74,982,331,1800,394,1336,359,18,29,78,118,10,22,0,24,175,151,183,137,136,121,47,58
8600000US75087,75087,ZCTA5 75087,30632,1091,26832,904,23300,831,1381,346,99,84,874,275,229,155,53,50,896,349,0,24,896,349,3800,616,2983,707,14,27,0,24,22,34,25,46,559,281,197,128,157,121,40,48
8600000US75088,75088,ZCTA5 75088,26083,775,20947,945,15603,925,2914,559,76,97,1644,358,0,24,0,24,710,401,407,406,303,183,5136,712,4478,746,12,19,0,24,0,24,0,24,437,199,209,155,92,72,117,114
8600000US75089,75089,ZCTA5 75089,30352,801,23745,1042,15910,888,5030,597,27,37,2306,589,50,65,0,24,422,272,0,24,422,272,6607,954,4351,933,488,369,33,42,21,35,0,24,1092,657,622,527,229,201,393,485
8600000US75090,75090,ZCTA5 75090,23908,905,17935,894,13785,842,3039,432,138,110,296,123,0,24,0,24,677,263,8,12,669,260,5973,535,4238,632,6,10,9,17,0,24,0,24,1517,526,203,161,87,89,116,148
8600000US75092,75092,ZCTA5 75092,22633,862,19766,785,17118,703,1407,346,403,183,342,142,7,11,0,24,489,188,81,91,408,159,2867,547,1570,379,19,24,84,79,13,21,17,26,956,605,208,122,115,83,93,80
8600000US75093,75093,ZCTA5 75093,48249,991,44545,1012,32383,1051,2536,577,191,123,7780,726,49,59,142,186,1464,350,152,122,1312,329,3704,568,2349,499,264,239,0,27,0,27,0,27,879,399,212,158,167,147,45,44
8600000US75094,75094,ZCTA5 75094,21541,396,20363,573,10480,1033,2793,878,67,92,6655,872,0,24,0,24,368,236,0,24,368,236,1178,554,1057,543,13,21,0,24,50,63,0,24,58,71,0,24,0,24,0,24
8600000US75098,75098,ZCTA5 75098,49571,944,41705,1201,32209,1573,5609,1193,210,139,2427,727,72,81,0,27,1178,470,0,27,1178,470,7866,1024,5669,1097,57,70,0,27,11,18,0,27,1724,697,405,271,123,119,282,233
8600000US75101,75101,ZCTA5 75101,664,165,361,141,245,111,93,78,14,14,0,13,0,13,0,13,9,11,0,13,9,11,303,97,249,89,10,16,16,16,0,13,0,13,26,30,2,4,0,13,2,4
8600000US75102,75102,ZCTA5 75102,1173,326,945,285,867,272,78,111,0,13,0,13,0,13,0,13,0,13,0,13,0,13,228,210,228,210,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
8600000US75103,75103,ZCTA5 75103,13037,906,12251,897,11533,830,245,136,37,51,135,93,0,20,47,56,254,123,11,17,243,122,786,294,589,236,0,20,0,20,0,20,0,20,197,178,0,20,0,20,0,20
8600000US75104,75104,ZCTA5 75104,46818,372,37546,879,10710,725,24296,937,85,69,1285,433,1,2,68,100,1101,352,94,88,1007,348,9272,796,7510,761,143,107,13,16,36,45,0,27,1144,425,426,277,323,255,103,97
8600000US75105,75105,ZCTA5 75105,148,50,142,50,130,47,12,17,0,13,0,13,0,13,0,13,0,13,0,13,0,13,6,8,6,8,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
8600000US75109,75109,ZCTA5 75109,4047,463,3760,394,3554,384,104,69,0,13,8,9,0,13,2,4,92,71,0,13,92,71,287,134,223,122,0,13,0,13,0,13,0,13,63,36,1,4,0,13,1,4
8600000US75110,75110,ZCTA5 75110,28247,505,19719,499,13665,490,5323,308,31,36,289,49,79,99,26,39,306,135,0,24,306,135,8528,500,6262,696,148,176,646,371,0,24,0,24,1108,380,364,218,139,125,225,199
8600000US75114,75114,ZCTA5 75114,4555,524,4071,506,3760,454,247,162,6,11,8,14,0,13,0,13,50,45,0,13,50,45,484,259,397,221,0,13,0,13,0,13,0,13,81,123,6,9,6,9,0,13
8600000US75115,75115,ZCTA5 75115,50619,109,43979,913,8245,687,34541,1022,195,193,198,148,38,59,63,51,699,329,21,27,678,328,6640,909,5031,836,286,196,35,55,0,27,11,19,1089,421,188,116,123,80,65,87
8600000US75116,75116,ZCTA5 75116,20404,810,11374,629,6092,563,4877,575,28,35,144,99,0,24,45,64,188,107,0,24,188,107,9030,787,6278,927,168,191,124,227,0,24,0,24,2296,675,164,144,102,92,62,99
8600000US75117,75117,ZCTA5 75117,3423,326,3121,330,2881,328,196,128,11,19,0,13,0,13,0,13,33,31,0,13,33,31,302,182,256,176,0,13,8,15,0,13,0,13,28,39,10,13,10,13,0,13
8600000US75119,75119,ZCTA5 75119,26631,675,17327,856,14379,801,2307,473,19,23,132,153,0,24,0,24,490,218,21,29,469,216,9304,789,6748,884,31,38,469,408,0,24,0,24,1873,664,183,140,133,135,50,47
8600000US75124,75124,ZCTA5 75124,4376,673,3970,607,3861,603,47,49,0,13,0,13,0,13,0,13,62,52,0,13,62,52,406,303,369,302,0,13,0,13,0,13,0,13,24,34,13,17,1,4,12,16
8600000US75125,75125,ZCTA5 75125,6170,700,4241,672,3313,678,784,258,0,18,11,19,0,18,0,18,133,77,0,18,133,77,1929,417,1228,406,21,27,148,173,0,18,0,18,453,258,79,81,38,53,41,63
8600000US75126,75126,ZCTA5 75126,35767,1032,29102,1026,24050,963,3559,491,49,71,258,140,314,305,49,70,823,294,11,18,812,292,6665,697,5333,776,103,83,0,27,0,27,4,8,856,411,369,182,195,150,174,87
8600000US75127,75127,ZCTA5 75127,1763,291,1620,271,1505,252,79,94,19,16,0,13,0,13,0,13,17,23,0,13,17,23,143,90,123,85,0,13,0,13,0,13,0,13,20,20,0,13,0,13,0,13
8600000US75132,75132,ZCTA5 75132,1014,399,894,359,783,361,111,122,0,13,0,13,0,13,0,13,0,13,0,13,0,13,120,205,120,205,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
8600000US75134,75134,ZCTA5 75134,21077,875,16388,940,2122,423,13838,944,17,26,66,57,0,20,113,165,232,172,12,19,220,170,4689,1079,3555,964,326,432,51,63,0,20,0,20,520,316,237,165,109,118,128,119
8600000US75135,75135,ZCTA5 75135,5545,616,5007,642,4713,637,267,149,11,15,0,18,0,18,0,18,16,19,0,18,16,19,538,268,110,91,0,18,0,18,0,18,0,18,398,254,30,49,30,49,0,18
8600000US75137,75137,ZCTA5 75137,18911,807,13606,817,5851,517,7139,667,6,10,410,275,15,22,35,41,150,84,20,23,130,81,5305,931,4453,916,123,193,0,20,24,38,0,20,559,271,146,122,29,30,117,118
8600000US75140,75140,ZCTA5 75140,6857,517,5949,555,5597,543,10,9,13,20,36,41,159,209,0,18,134,84,23,32,111,75,908,220,839,218,0,18,0,18,0,18,4,7,40,33,25,30,18,28,7,11
8600000US75141,75141,ZCTA5 75141,5358,170,3370,244,1223,188,2019,256,23,26,0,18,54,75,0,18,51,46,0,18,51,46,1988,235,1596,297,77,60,55,65,0,18,0,18,238,160,22,21,16,18,6,11
8600000US75142,75142,ZCTA5 75142,18240,830,14309,705,13183,750,779,248,17,26,41,48,0,20,0,20,289,135,0,20,289,135,3931,659,2802,488,43,42,86,141,0,20,0,20,932,376,68,67,68,67,0,20
8600000US75143,75143,ZCTA5 75143,16175,1072,14510,1042,13798,1016,324,200,201,149,50,63,0,20,0,20,137,96,0,20,137,96,1665,408,1475,413,16,23,0,20,0,20,0,20,155,112,19,32,19,32,0,20
8600000US75144,75144,ZCTA5 75144,3369,391,3064,322,2163,255,814,167,4,7,12,27,0,13,0,13,71,48,0,13,71,48,305,242,282,241,0,13,0,13,0,13,0,13,23,28,0,13,0,13,0,13
8600000US75146,75146,ZCTA5 75146,18217,860,14868,923,3065,445,11314,926,11,13,3,12,43,82,20,31,412,392,0,20,412,392,3349,917,2725,858,176,195,27,49,0,20,0,20,401,359,20,33,6,11,14,22
8600000US75147,75147,ZCTA5 75147,8376,1028,7593,1027,7295,1057,141,114,141,112,16,21,0,18,0,18,0,18,0,18,0,18,783,339,676,346,33,31,0,18,0,18,0,18,35,36,39,42,9,16,30,38
8600000US75148,75148,ZCTA5 75148,6408,673,5735,627,4800,565,800,232,2,3,23,34,20,35,0,18,90,81,0,18,90,81,673,260,564,233,4,6,0,18,0,18,0,18,94,116,11,12,11,12,0,18
8600000US75149,75149,ZCTA5 75149,56970,1546,36925,1249,21362,1264,13702,1294,149,92,1352,437,0,30,35,38,325,154,0,30,325,154,20045,1364,18107,1326,223,155,142,164,6,10,0,30,1272,381,295,178,286,175,9,18
8600000US75150,75150,ZCTA5 75150,60450,1545,37981,1582,24321,1344,10386,873,73,43,1926,379,0,30,76,85,1199,562,24,26,1175,560,22469,1377,17395,1274,141,91,194,155,34,53,0,30,3249,765,1456,646,636,452,820,452
8600000US75152,75152,ZCTA5 75152,5376,822,3349,500,3138,485,114,112,11,14,2,4,0,18,0,18,84,53,0,18,84,53,2027,675,1018,481,0,18,71,95,0,18,0,18,775,560,163,159,93,132,70,91
8600000US75153,75153,ZCTA5 75153,687,249,559,245,440,227,46,54,35,55,0,13,0,13,0,13,38,33,0,13,38,33,128,127,0,13,0,13,68,80,0,13,0,13,0,13,60,78,0,13,60,78
8600000US75154,75154,ZCTA5 75154,37193,1327,28212,1158,18102,1093,8903,748,134,104,318,219,0,27,24,32,731,314,0,27,731,314,8981,1205,7352,1265,143,207,246,255,9,16,0,27,930,338,301,175,85,77,216,173
8600000US75155,75155,ZCTA5 75155,2762,392,1737,326,1649,325,75,68,0,13,0,13,0,13,0,13,13,16,0,13,13,16,1025,244,673,217,0,13,97,125,0,13,0,13,215,141,40,34,40,34,0,13
8600000US75156,75156,ZCTA5 75156,14918,969,14016,951,13281,979,179,141,175,123,106,93,0,20,51,74,224,120,0,20,224,120,902,411,781,395,38,41,4,8,33,56,0,20,25,38,21,29,21,29,0,20
8600000US75157,75157,ZCTA5 75157,305,92,298,91,190,70,59,29,0,13,5,10,0,13,0,13,44,34,0,13,44,34,7,8,5,6,0,13,0,13,0,13,0,13,1,3,1,2,1,2,0,13
8600000US75158,75158,ZCTA5 75158,3955,620,3816,604,3718,599,13,15,9,11,14,21,0,13,0,13,62,59,0,13,62,59,139,104,103,95,0,13,0,13,0,13,0,13,29,25,7,9,5,8,2,4
8600000US75159,75159,ZCTA5 75159,18800,503,13170,837,10359,800,2288,398,65,60,236,145,0,20,0,20,222,131,0,20,222,131,5630,740,4795,807,55,63,12,21,0,20,0,20,714,416,54,62,54,62,0,20
8600000US75160,75160,ZCTA5 75160,23779,1181,17186,1142,11843,1025,4194,592,225,192,289,111,0,24,8,15,627,285,21,35,606,282,6593,784,5693,776,15,23,0,24,0,24,0,24,688,277,197,164,135,153,62,55
8600000US75161,75161,ZCTA5 75161,6642,962,5928,944,4872,754,649,417,26,50,103,134,0,18,0,18,278,271,0,18,278,271,714,299,665,303,32,53,0,18,0,18,0,18,17,21,0,18,0,18,0,18
8600000US75163,75163,ZCTA5 75163,1813,305,1752,293,1630,296,95,52,18,23,0,13,0,13,0,13,9,11,0,13,9,11,61,52,47,39,0,13,0,13,0,13,0,13,0,13,14,24,0,13,14,24
8600000US75164,75164,ZCTA5 75164,557,189,465,158,444,151,21,32,0,13,0,13,0,13,0,13,0,13,0,13,0,13,92,76,50,55,0,13,23,36,0,13,0,13,19,33,0,13,0,13,0,13
8600000US75165,75165,ZCTA5 75165,39270,915,30247,1000,24220,1012,4882,585,189,96,325,209,28,48,14,23,589,177,3,5,586,177,9023,850,6038,849,184,131,258,172,0,27,0,27,1869,572,674,272,332,193,342,182
8600000US75166,75166,ZCTA5 75166,3606,376,3347,377,2606,392,432,223,15,18,243,284,0,13,0,13,51,40,0,13,51,40,259,142,228,129,0,13,13,20,0,13,0,13,18,21,0,13,0,13,0,13
8600000US75167,75167,ZCTA5 75167,10285,1060,7956,954,7347,966,334,91,108,101,0,18,0,18,0,18,167,106,59,80,108,81,2329,709,1802,641,24,38,0,18,0,18,0,18,477,388,26,39,26,39,0,18
8600000US75169,75169,ZCTA5 75169,13911,866,12856,825,12123,851,488,189,102,58,45,67,0,20,5,8,93,71,0,20,93,71,1055,325,976,329,0,20,15,25,0,20,0,20,64,60,0,20,0,20,0,20
