GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21
8600000US75038,75038,ZCTA5 75038,28161,1128,21705,1083,6425,689,7457,885,18,25,7074,815,15,18,84,129,632,302,146,170,486,237,6456,1022,4630,842,251,243,12,14,26,42,0,24,1353,447,184,124,124,101,60,72
8600000US75039,75039,ZCTA5 75039,12197,730,10621,721,5529,639,1161,366,65,42,3445,513,0,20,65,68,356,185,9,15,347,185,1576,494,1300,446,129,161,14,28,0,20,0,20,54,63,79,74,63,70,16,25
8600000US75040,75040,ZCTA5 75040,59792,1578,33135,1078,16119,828,6959,850,137,117,6642,617,51,49,64,80,3163,689,9,15,3154,691,26657,1507,7838,1111,72,62,40,35,83,101,0,30,17098,1792,1526,500,1350,469,176,164
8600000US75041,75041,ZCTA5 75041,30684,1224,12962,859,8860,610,2011,418,64,52,787,385,0,27,171,223,1069,359,0,27,1069,359,17722,1260,4717,835,22,25,215,181,0,27,0,27,12158,1355,610,301,309,167,301,296
8600000US75042,75042,ZCTA5 75042,40185,1162,17952,973,7917,600,3637,789,21,43,4735,645,5,9,124,188,1513,472,54,89,1459,419,22233,1452,6565,977,94,150,26,28,0,27,0,27,14030,1565,1518,609,1066,445,452,407
8600000US75043,75043,ZCTA5 75043,58120,1552,42715,1428,22674,1117,13719,1367,222,116,4228,583,110,83,371,405,1391,403,176,151,1215,379,15405,1193,6235,976,245,201,109,120,157,213,47,72,7893,978,719,386,623,375,96,88
8600000US75044,75044,ZCTA5 75044,41578,1231,33307,1201,19418,970,4373,651,36,58,7324,902,16,25,29,32,2111,672,58,63,2053,663,8271,1217,3231,820,57,91,20,32,0,27,0,27,4028,937,935,447,434,274,501,317
8600000US75048,75048,ZCTA5 75048,20930,40,17312,668,12803,909,1929,596,0,24,2319,438,0,24,22,36,239,127,26,43,213,120,3618,672,2538,591,157,242,0,24,0,24,0,24,649,401,274,215,274,215,0,24
8600000US75050,75050,ZCTA5 75050,40652,1492,19102,958,12508,885,4956,818,119,94,1009,414,9,13,163,162,338,174,31,32,307,168,21550,1414,16736,1621,226,263,34,42,0,27,0,27,4071,767,483,216,304,168,179,142
8600000US75051,75051,ZCTA5 75051,41345,1454,17506,1238,9682,1024,6543,891,54,30,927,362,0,27,0,27,300,133,0,27,300,133,23839,1544,18378,1512,281,239,218,251,5,8,0,27,4670,1090,287,128,222,126,65,48
8600000US75052,75052,ZCTA5 75052,89743,1536,58503,1555,25670,1163,22617,1464,315,137,8543,748,0,30,213,195,1145,365,72,73,1073,367,31240,1738,24337,1955,493,287,70,66,11,17,0,30,5784,1163,545,278,335,229,210,148
8600000US75054,75054,ZCTA5 75054,6256,627,5148,671,2342,482,1909,479,58,90,630,361,0,18,31,46,178,110,0,18,178,110,1108,309,664,257,18,30,0,18,0,18,0,18,345,290,81,91,81,91,0,18
8600000US75056,75056,ZCTA5 75056,49514,1450,40925,1137,30915,1325,2522,457,213,113,6084,876,6,11,104,90,1081,303,46,70,1035,307,8589,1405,6147,1347,259,173,16,27,73,81,0,27,1136,590,958,432,657,372,301,221
8600000US75057,75057,ZCTA5 75057,13749,841,7749,589,5446,569,1039,294,48,63,445,212,34,37,72,68,665,277,0,20,665,277,6000,872,4986,809,7,11,0,20,0,20,0,20,252,203,755,606,29,33,726,606
8600000US75058,75058,ZCTA5 75058,3238,462,2688,388,2581,389,19,22,0,13,14,21,36,55,0,13,38,38,0,13,38,38,550,223,383,198,0,13,0,13,0,13,0,13,136,76,31,42,31,42,0,13
8600000US75060,75060,ZCTA5 75060,46409,1513,20499,924,15127,882,2242,594,51,30,2564,483,0,27,172,154,343,165,104,98,239,141,25910,1541,17837,1658,263,220,501,270,29,52,0,27,6701,1319,579,344,373,323,206,134
8600000US75061,75061,ZCTA5 75061,53233,1621,19484,1070,12412,796,4720,642,43,33,1839,368,0,30,93,91,377,172,15,26,362,165,33749,1568,21705,1558,270,263,220,209,6,12,0,30,11114,1446,434,226,207,92,227,205
8600000US75062,75062,ZCTA5 75062,46200,1370,26503,1379,16004,1188,6023,967,74,82,3371,638,51,48,154,123,826,334,35,39,791,321,19697,1351,14592,1337,30,37,12,18,25,40,0,27,4395,1061,643,349,519,317,124,103
8600000US75063,75063,ZCTA5 75063,36425,1163,33258,1358,11741,905,6209,840,148,124,13827,977,16,26,202,102,1115,464,108,115,1007,455,3167,846,2351,759,95,88,64,93,60,72,0,27,413,193,184,153,126,115,58,91
8600000US75065,75065,ZCTA5 75065,11033,283,9372,499,8433,446,204,93,35,46,300,277,0,20,4,8,396,234,0,20,396,234,1661,410,1412,412,32,49,0,20,0,20,0,20,92,99,125,136,125,136,0,20
8600000US75067,75067,ZCTA5 75067,61816,1543,42773,1675,29550,1348,5766,812,53,43,5190,1004,24,28,10,17,2180,545,82,74,2098,546,19043,1562,14965,1534,393,220,0,30,23,37,0,30,1866,568,1796,551,366,258,1430,512
8600000US75068,75068,ZCTA5 75068,38950,977,30028,1091,21300,1323,5704,1097,93,55,1243,471,8,13,636,971,1044,269,63,66,981,269,8922,991,7380,1056,0,27,294,230,42,68,0,27,786,399,420,226,234,156,186,153
8600000US75069,75069,ZCTA5 75069,34471,1373,22294,879,18315,893,3080,508,29,31,396,271,0,27,170,241,304,145,9,17,295,144,12177,1171,10589,1193,94,91,13,24,6,11,0,27,1361,647,114,80,85,77,29,30
8600000US75070,75070,ZCTA5 75070,78837,1575,69271,1491,55060,1659,7265,996,344,158,4901,825,10,19,182,140,1509,418,8,16,1501,417,9566,1132,8019,1028,310,305,0,30,37,46,18,27,596,294,586,239,243,166,343,203
8600000US75071,75071,ZCTA5 75071,38811,1350,32540,1445,25748,1480,5025,856,90,105,1198,417,0,27,33,32,446,230,0,27,446,230,6271,1081,5678,1071,18,26,27,31,0,27,0,27,401,193,147,92,57,52,90,84
8600000US75074,75074,ZCTA5 75074,46606,1690,29704,1462,19402,1205,4549,803,74,49,4882,996,48,58,40,47,709,315,30,34,679,310,16902,1519,14419,1568,60,56,168,139,0,27,0,27,1678,672,577,309,132,118,445,283
8600000US75075,75075,ZCTA5 75075,33884,1097,28651,966,22916,811,1913,502,89,68,2931,542,22,34,2,4,778,263,110,75,668,250,5233,718,4551,752,13,20,0,27,24,36,0,27,348,201,297,144,191,85,106,88
8600000US75076,75076,ZCTA5 75076,7541,645,7111,656,6768,648,69,95,149,75,26,29,0,18,0,18,99,87,0,18,99,87,430,257,334,238,0,18,0,18,0,18,0,18,45,44,51,54,51,54,0,18
8600000US75077,75077,ZCTA5 75077,36560,1341,32696,1257,28047,1131,2165,691,12,17,1634,710,29,49,33,42,776,276,30,37,746,273,3864,773,3149,799,120,190,5,7,0,27,0,27,493,259,97,73,36,36,61,66
8600000US75078,75078,ZCTA5 75078,11683,406,10543,536,9325,600,751,260,24,23,386,234,0,20,8,14,49,37,0,20,49,37,1140,449,1051,436,0,20,0,20,8,13,0,20,77,94,4,6,0,20,4,6
8600000US75080,75080,ZCTA5 75080,45616,1096,35294,1305,27261,1261,2362,716,77,72,4358,615,278,245,109,156,849,309,9,17,840,302,10322,1126,5810,996,0,27,4,8,47,54,31,51,4154,1289,276,140,120,98,156,97
8600000US75081,75081,ZCTA5 75081,34286,909,29506,989,18139,857,4159,807,141,93,6056,670,34,49,0,27,977,394,5,10,972,394,4780,841,2760,564,75,78,37,40,54,65,0,27,1441,618,413,300,232,161,181,264
8600000US75082,75082,ZCTA5 75082,21670,736,19817,759,12630,951,1440,402,74,63,4777,738,0,24,0,24,896,310,60,71,836,307,1853,378,1431,396,19,31,63,96,8,20,0,24,168,99,164,98,121,98,43,40
8600000US75087,75087,ZCTA5 75087,29630,1160,26288,1039,22980,884,1293,355,125,87,863,297,209,153,40,58,778,359,0,24,778,359,3342,708,2633,787,16,25,0,24,18,31,14,26,532,302,129,92,104,87,25,29
8600000US75088,75088,ZCTA5 75088,26237,854,21529,1008,15744,928,3730,728,39,46,1449,358,0,24,0,24,567,371,353,340,214,133,4708,845,3966,707,16,24,0,24,0,24,0,24,554,373,172,137,99,92,73,89
8600000US75089,75089,ZCTA5 75089,29640,932,23824,1033,16750,1228,4584,648,54,52,1929,543,68,77,0,24,439,254,0,24,439,254,5816,793,3841,731,301,287,55,58,25,41,0,24,1088,607,506,413,135,139,371,392
8600000US75090,75090,ZCTA5 75090,23833,921,18400,870,14229,817,3232,438,35,62,332,153,0,24,0,24,572,274,6,11,566,273,5433,636,3532,621,9,12,0,24,0,24,0,24,1650,521,242,167,150,120,92,125
8600000US75092,75092,ZCTA5 75092,22382,802,19471,938,16663,850,1427,372,482,168,355,125,14,17,0,24,530,167,78,95,452,144,2911,711,1585,389,34,43,87,96,11,20,15,25,949,705,230,125,132,91,98,78
8600000US75093,75093,ZCTA5 75093,46990,1015,43427,1132,32429,1011,2096,541,274,160,7177,704,69,70,122,142,1260,341,121,128,1139,304,3563,556,2488,465,201,189,0,27,0,27,0,27,675,291,199,162,184,160,15,25
8600000US75094,75094,ZCTA5 75094,20536,392,19272,593,10616,886,2257,812,92,109,5977,826,0,24,65,97,265,152,0,24,265,152,1264,472,1078,451,19,31,0,24,41,66,0,24,70,72,56,86,49,84,7,13
8600000US75098,75098,ZCTA5 75098,48611,990,41063,1280,31945,1306,5152,1161,254,128,2557,795,65,75,0,27,1090,425,49,65,1041,422,7548,969,5559,947,21,34,0,27,10,16,0,27,1429,577,529,280,257,185,272,201
8600000US75101,75101,ZCTA5 75101,584,153,242,109,117,53,107,83,7,13,0,13,0,13,0,13,11,15,0,13,11,15,342,101,204,76,12,19,74,78,0,13,0,13,49,48,3,5,0,13,3,5
8600000US75102,75102,ZCTA5 75102,1261,342,1050,322,985,317,65,101,0,13,0,13,0,13,0,13,0,13,0,13,0,13,211,181,211,181,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
8600000US75103,75103,ZCTA5 75103,13103,798,12179,796,11634,800,194,98,105,76,52,54,0,20,40,50,154,80,9,14,145,77,924,291,784,273,0,20,0,20,0,20,0,20,140,114,0,20,0,20,0,20
8600000US75104,75104,ZCTA5 75104,45935,331,38041,1013,11793,869,23986,1138,101,76,1259,470,1,2,59,92,842,324,29,47,813,323,7894,954,6040,960,92,72,6,10,30,37,0,27,1483,481,243,247,202,244,41,38
8600000US75105,75105,ZCTA5 75105,205,114,200,114,190,114,10,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,5,7,5,7,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
8600000US75109,75109,ZCTA5 75109,4191,461,3816,422,3608,405,138,95,3,5,6,8,0,13,0,13,61,65,0,13,61,65,375,125,285,118,0,13,0,13,0,13,0,13,88,57,2,3,0,13,2,3
8600000US75110,75110,ZCTA5 75110,27901,545,19520,614,13592,599,5363,270,41,39,287,47,5,8,0,24,232,109,0,24,232,109,8381,448,6105,579,38,54,871,461,0,24,0,24,1049,319,318,204,109,103,209,191
8600000US75114,75114,ZCTA5 75114,4548,473,4135,495,3799,450,223,123,5,9,20,26,0,13,0,13,88,78,0,13,88,78,413,233,405,234,0,13,0,13,0,13,0,13,0,13,8,12,8,12,0,13
8600000US75115,75115,ZCTA5 75115,49839,102,44295,771,8861,872,34173,1153,270,243,418,226,41,64,62,50,470,196,22,28,448,204,5544,783,4276,695,180,167,19,40,0,27,13,21,914,394,142,116,91,99,51,58
8600000US75116,75116,ZCTA5 75116,20135,779,10478,905,6116,568,3922,773,19,27,130,89,0,24,38,57,253,134,7,11,246,134,9657,1136,5958,1116,25,28,127,211,0,24,0,24,3327,777,220,183,173,161,47,82
8600000US75117,75117,ZCTA5 75117,3307,326,3056,334,2754,304,242,153,4,8,26,37,0,13,0,13,30,27,0,13,30,27,251,128,221,118,0,13,0,13,0,13,0,13,26,28,4,8,4,8,0,13
8600000US75119,75119,ZCTA5 75119,25867,747,16710,843,13602,839,2603,463,25,31,102,156,0,24,0,24,378,207,9,13,369,207,9157,737,6588,785,48,63,380,339,0,24,0,24,1990,692,151,100,120,94,31,31
8600000US75124,75124,ZCTA5 75124,4052,518,3664,457,3616,449,9,14,9,18,0,13,0,13,0,13,30,31,0,13,30,31,388,313,380,313,0,13,0,13,0,13,0,13,0,13,8,11,0,13,8,11
8600000US75125,75125,ZCTA5 75125,6959,1035,4561,860,3528,711,751,249,0,18,16,25,8,13,0,18,258,214,0,18,258,214,2398,575,1465,549,34,37,451,375,0,18,0,18,403,257,45,70,45,70,0,18
8600000US75126,75126,ZCTA5 75126,33914,1097,28615,1118,23692,1099,3631,463,0,27,198,114,292,308,8,15,794,263,0,27,794,263,5299,596,4161,612,81,60,0,27,0,27,0,27,650,313,407,224,318,216,89,77
8600000US75127,75127,ZCTA5 75127,1459,263,1383,253,1305,237,28,36,33,33,0,13,0,13,0,13,17,23,0,13,17,23,76,47,54,42,0,13,0,13,0,13,0,13,22,23,0,13,0,13,0,13
8600000US75132,75132,ZCTA5 75132,521,237,521,237,453,214,68,82,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
8600000US75134,75134,ZCTA5 75134,19910,952,15943,1078,2478,610,13078,959,16,27,51,47,0,20,103,152,217,180,8,14,209,179,3967,1014,3001,958,59,59,22,33,0,20,0,20,716,408,169,171,53,70,116,154
8600000US75135,75135,ZCTA5 75135,5223,582,4544,536,4251,501,254,127,10,14,12,15,0,18,0,18,17,20,0,18,17,20,679,305,328,211,0,18,0,18,0,18,0,18,324,232,27,40,27,40,0,18
8600000US75137,75137,ZCTA5 75137,18865,779,13724,736,5872,488,7163,637,5,11,484,291,0,20,39,47,161,93,25,23,136,84,5141,665,3880,729,78,124,0,20,0,20,0,20,1093,450,90,101,0,20,90,101
8600000US75140,75140,ZCTA5 75140,6889,581,6067,597,5722,558,6,7,15,17,18,26,157,204,0,18,149,71,22,35,127,62,822,225,767,222,0,18,0,18,0,18,4,7,29,26,22,22,18,21,4,8
8600000US75141,75141,ZCTA5 75141,5347,182,3420,282,1265,262,2071,322,17,24,0,18,37,64,0,18,30,27,0,18,30,27,1927,289,1468,309,121,96,54,58,0,18,0,18,273,196,11,16,0,18,11,16
8600000US75142,75142,ZCTA5 75142,18690,1054,14301,894,13324,891,670,235,30,29,63,56,0,20,0,20,214,107,0,20,214,107,4389,711,2934,597,114,115,123,190,0,20,0,20,1141,424,77,66,77,66,0,20
8600000US75143,75143,ZCTA5 75143,15932,1289,14399,1163,13641,1148,379,217,188,91,42,55,0,20,0,20,149,105,12,19,137,101,1533,462,1284,438,14,23,0,20,0,20,0,20,139,134,96,122,96,122,0,20
8600000US75144,75144,ZCTA5 75144,3482,400,3192,291,2171,310,921,163,4,6,12,27,0,13,0,13,84,66,0,13,84,66,290,248,276,247,0,13,0,13,0,13,0,13,14,20,0,13,0,13,0,13
8600000US75146,75146,ZCTA5 75146,18567,1007,14881,1158,2987,473,11523,1232,17,17,0,20,0,20,81,105,273,263,0,20,273,263,3686,1148,3135,1082,140,143,82,132,0,20,0,20,329,354,0,20,0,20,0,20
8600000US75147,75147,ZCTA5 75147,8475,1208,7757,1110,7395,1080,208,134,100,84,54,63,0,18,0,18,0,18,0,18,0,18,718,352,617,331,24,35,0,18,0,18,0,18,32,34,45,47,26,29,19,35
8600000US75148,75148,ZCTA5 75148,6436,708,5786,643,5231,621,489,193,2,3,34,53,0,18,0,18,30,39,0,18,30,39,650,262,549,261,5,7,0,18,0,18,0,18,82,88,14,15,14,15,0,18
8600000US75149,75149,ZCTA5 75149,58427,1652,37129,1453,21532,1281,14085,1189,118,71,1166,401,0,30,39,46,189,90,0,30,189,90,21298,1493,19123,1527,209,146,90,96,5,9,0,30,1514,515,357,245,357,245,0,30
8600000US75150,75150,ZCTA5 75150,58143,1374,38139,1526,25558,1376,9209,1146,49,32,2040,485,0,30,317,364,966,345,10,16,956,346,20004,1412,14034,1402,104,80,122,121,27,43,33,53,4518,801,1166,481,701,413,465,259
8600000US75152,75152,ZCTA5 75152,5908,945,3668,600,3444,569,137,124,13,15,0,18,0,18,0,18,74,60,0,18,74,60,2240,780,1104,492,0,18,43,85,0,18,0,18,938,627,155,154,94,130,61,85
8600000US75153,75153,ZCTA5 75153,701,263,474,231,392,213,21,35,41,64,0,13,0,13,0,13,20,26,0,13,20,26,227,174,118,133,0,13,53,78,0,13,0,13,56,84,0,13,0,13,0,13
8600000US75154,75154,ZCTA5 75154,36411,1151,28263,1262,18311,1089,8824,795,81,51,363,242,0,27,9,21,675,326,0,27,675,326,8148,1128,6523,1160,170,200,103,114,10,18,0,27,1072,413,270,175,69,61,201,178
8600000US75155,75155,ZCTA5 75155,2670,443,1728,377,1672,377,43,35,0,13,0,13,0,13,0,13,13,16,0,13,13,16,942,280,456,175,0,13,100,130,0,13,0,13,341,178,45,35,42,33,3,8
8600000US75156,75156,ZCTA5 75156,14633,823,13751,807,13078,856,179,165,176,100,20,65,0,20,57,87,241,136,0,20,241,136,882,352,760,348,40,35,3,6,31,52,0,20,27,36,21,22,19,22,2,4
8600000US75157,75157,ZCTA5 75157,292,80,285,79,185,61,58,30,0,13,6,9,0,13,0,13,36,29,0,13,36,29,7,9,4,7,0,13,0,13,0,13,0,13,2,3,1,3,1,3,0,13
8600000US75158,75158,ZCTA5 75158,4291,575,4082,541,3968,551,23,24,8,10,14,20,0,13,0,13,69,72,0,13,69,72,209,133,190,130,0,13,0,13,0,13,0,13,11,12,8,12,6,11,2,4
8600000US75159,75159,ZCTA5 75159,18379,493,13267,959,9926,909,2890,665,55,47,148,109,0,20,0,20,248,158,0,20,248,158,5112,965,4454,970,53,59,11,20,0,20,0,20,551,349,43,43,43,43,0,20
8600000US75160,75160,ZCTA5 75160,23068,1281,16324,1015,11334,927,3907,505,137,79,194,114,0,24,5,12,747,276,30,47,717,272,6744,961,5724,1006,16,22,0,24,0,24,0,24,868,367,136,129,73,111,63,64
8600000US75161,75161,ZCTA5 75161,6610,878,6038,854,4768,794,732,349,38,59,76,109,0,18,0,18,424,365,0,18,424,365,572,325,529,327,29,47,0,18,0,18,0,18,14,17,0,18,0,18,0,18
8600000US75163,75163,ZCTA5 75163,1643,328,1577,334,1456,311,107,61,11,16,0,13,0,13,0,13,3,4,0,13,3,4,66,54,53,45,0,13,0,13,0,13,0,13,0,13,13,21,0,13,13,21
8600000US75164,75164,ZCTA5 75164,423,123,360,113,343,106,17,27,0,13,0,13,0,13,0,13,0,13,0,13,0,13,63,52,18,22,0,13,24,36,0,13,0,13,21,32,0,13,0,13,0,13
8600000US75165,75165,ZCTA5 75165,38526,986,29488,957,24375,903,4185,637,190,101,280,181,22,32,15,21,421,155,2,4,419,156,9038,838,6347,849,158,125,526,315,8,13,0,27,1447,421,552,239,235,166,317,164
8600000US75166,75166,ZCTA5 75166,3723,506,3497,468,2760,382,510,316,13,18,129,151,0,13,0,13,85,61,0,13,85,61,226,156,222,155,0,13,0,13,0,13,0,13,4,7,0,13,0,13,0,13
8600000US75167,75167,ZCTA5 75167,9891,1051,7802,899,7271,867,247,173,100,84,83,113,0,18,0,18,101,83,43,62,58,53,2089,696,1553,612,29,37,0,18,1,3,0,18,480,316,26,42,26,42,0,18
8600000US75169,75169,ZCTA5 75169,14334,970,13321,942,12425,903,587,207,110,61,85,105,0,20,5,10,109,62,0,20,109,62,1013,350,859,333,0,20,11,18,0,20,0,20,125,91,18,19,9,14,9,13
