GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21
8600000US75013,75013,ZCTA5 75013,29971,726,28281,775,20302,941,999,365,271,208,5878,539,17,24,190,221,624,321,38,61,586,317,1690,502,1393,439,40,61,28,48,44,58,0,24,20,31,165,158,96,110,69,113
8600000US75019,75019,ZCTA5 75019,39212,400,35332,727,25892,861,1794,447,53,41,6872,710,0,27,30,34,691,217,90,92,601,188,3880,691,2919,644,48,54,49,81,43,48,0,27,686,466,135,95,79,68,56,74
8600000US75020,75020,ZCTA5 75020,22525,499,20409,586,17492,699,1797,355,388,190,80,69,18,23,186,187,448,179,0,24,448,179,2116,436,1074,415,26,29,0,24,0,24,0,24,861,330,155,138,145,137,10,15
8600000US75021,75021,ZCTA5 75021,8004,545,7636,550,6669,535,232,148,231,95,142,98,0,18,0,18,362,178,0,18,362,178,368,154,251,145,0,18,0,18,0,18,0,18,95,81,22,34,0,18,22,34
8600000US75022,75022,ZCTA5 75022,22449,783,20453,797,17209,979,502,283,36,56,2487,463,0,24,2,5,217,121,0,24,217,121,1996,621,1226,385,52,81,0,24,0,24,0,24,51,48,667,531,347,404,320,334
8600000US75023,75023,ZCTA5 75023,46339,1202,39021,1117,28371,959,3929,718,225,154,5221,780,10,17,120,90,1145,341,56,62,1089,337,7318,833,6734,805,47,39,0,27,31,44,0,27,391,213,115,78,30,33,85,71
8600000US75024,75024,ZCTA5 75024,37708,1389,35225,1416,19971,1254,2541,659,110,85,11807,1049,45,44,45,71,706,252,41,53,665,240,2483,561,1863,451,0,27,18,28,12,19,0,27,431,242,159,164,56,70,103,152
8600000US75025,75025,ZCTA5 75025,51202,1010,48141,1010,29310,996,3486,785,181,130,13971,962,58,80,55,50,1080,310,182,150,898,263,3061,481,2376,427,16,24,13,23,76,66,0,30,390,234,190,122,89,81,101,86
8600000US75028,75028,ZCTA5 75028,42878,721,39230,868,33920,1035,1883,587,225,100,2391,612,15,24,149,210,647,252,65,58,582,245,3648,591,2812,443,4,22,8,13,37,62,44,68,501,303,242,131,182,101,60,76
8600000US75032,75032,ZCTA5 75032,29088,996,23750,887,21327,845,1413,315,17,33,516,321,23,38,10,17,444,288,77,109,367,260,5338,768,4326,799,0,24,127,160,52,63,0,24,682,442,151,115,99,93,52,77
8600000US75034,75034,ZCTA5 75034,71123,1093,61623,1166,48319,1554,4928,638,458,212,5929,810,16,28,163,197,1810,638,49,71,1761,632,9500,1091,7845,1007,119,129,43,40,13,20,0,30,1016,482,464,243,329,189,135,130
8600000US75035,75035,ZCTA5 75035,48691,914,42278,1123,31491,1306,4018,739,86,77,4915,758,0,27,287,269,1481,464,57,71,1424,467,6413,948,4437,892,20,25,19,35,78,61,0,27,860,332,999,536,358,170,641,530
8600000US75038,75038,ZCTA5 75038,27393,1274,21821,1239,7075,783,6276,792,13,21,7557,952,21,22,88,77,791,397,282,318,509,242,5572,855,4167,741,79,87,13,15,23,38,0,24,1076,416,214,117,135,102,79,76
8600000US75039,75039,ZCTA5 75039,10932,595,9609,588,5247,597,1084,330,66,58,2907,435,0,20,53,63,252,152,14,23,238,150,1323,342,1079,298,128,157,0,20,0,20,0,20,71,69,45,37,20,23,25,39
8600000US75040,75040,ZCTA5 75040,59244,1322,33700,1307,16250,868,7738,975,62,37,6556,527,41,42,27,35,3026,580,28,38,2998,579,25544,1238,7721,1110,86,70,127,153,91,95,0,30,16061,1491,1458,470,1327,457,131,114
8600000US75041,75041,ZCTA5 75041,29793,1080,12703,736,8829,595,1858,387,64,45,877,405,0,24,208,239,867,295,0,24,867,295,17090,1100,3653,656,20,23,292,243,10,16,0,24,12422,1204,693,375,450,254,243,272
8600000US75042,75042,ZCTA5 75042,39193,1206,18015,1162,8532,748,3473,630,53,58,4440,870,4,6,200,301,1313,432,0,27,1313,432,21178,1392,7038,905,124,203,16,27,0,27,0,27,12535,1470,1465,533,1017,398,448,380
8600000US75043,75043,ZCTA5 75043,57596,1321,41699,1396,22504,1122,13258,1074,206,85,3818,735,104,86,270,332,1539,483,195,142,1344,434,15897,1260,6734,1055,248,197,111,109,0,30,46,73,8076,1225,682,341,528,297,154,109
8600000US75044,75044,ZCTA5 75044,42012,1445,33079,1268,19586,910,3727,721,53,42,7282,922,7,13,10,15,2414,663,23,38,2391,662,8933,1016,3738,798,83,122,0,27,0,27,0,27,4435,836,677,372,355,237,322,265
8600000US75048,75048,ZCTA5 75048,20215,35,16567,682,12743,913,1682,535,14,19,1821,426,0,24,0,24,307,184,33,51,274,180,3648,683,2552,597,190,268,0,24,0,24,0,24,802,507,104,107,104,107,0,24
8600000US75050,75050,ZCTA5 75050,39994,1367,19707,1108,13477,1041,4723,705,168,113,932,440,13,20,81,130,313,129,33,42,280,122,20287,1388,15692,1555,202,279,64,66,0,27,0,27,3931,888,398,150,287,150,111,87
8600000US75051,75051,ZCTA5 75051,40023,1340,16473,1068,9605,1030,5337,779,85,53,992,334,0,27,13,21,441,211,22,38,419,197,23550,1537,17959,1756,279,227,303,316,3,7,0,27,4740,1034,266,156,225,150,41,37
8600000US75052,75052,ZCTA5 75052,89829,1514,59528,1887,27055,1611,22071,1496,283,127,8634,907,98,113,271,210,1116,351,36,33,1080,347,30301,2035,22685,1858,512,302,62,53,65,55,0,30,6361,1314,616,286,351,240,265,177
8600000US75054,75054,ZCTA5 75054,4769,525,3809,540,2194,453,1005,313,0,13,440,210,0,13,30,45,140,92,0,13,140,92,960,401,532,252,0,13,0,13,0,13,0,13,388,333,40,62,40,62,0,13
8600000US75056,75056,ZCTA5 75056,48266,1577,39280,1123,29379,1487,2318,510,191,81,5814,919,28,38,85,110,1465,394,0,27,1465,394,8986,1424,6662,1361,193,168,10,23,23,37,0,27,1040,530,1058,494,435,372,623,445
8600000US75057,75057,ZCTA5 75057,13194,935,7220,718,5235,621,955,356,46,47,360,206,29,43,0,20,595,269,18,31,577,265,5974,937,3635,915,5,7,0,20,0,20,0,20,1182,599,1152,569,97,81,1055,578
8600000US75058,75058,ZCTA5 75058,3145,403,2623,399,2555,396,37,42,0,13,15,24,10,17,0,13,6,8,0,13,6,8,522,181,275,124,0,13,0,13,0,13,0,13,224,131,23,32,23,32,0,13
8600000US75060,75060,ZCTA5 75060,46617,1255,20304,1131,14823,897,2360,644,97,57,2488,503,0,27,232,217,304,124,81,88,223,105,26313,1324,17347,1588,210,214,709,381,45,67,0,27,7524,1471,478,228,316,214,162,114
8600000US75061,75061,ZCTA5 75061,52243,1440,18615,1065,12227,670,4214,849,52,34,1681,362,0,30,100,107,341,185,12,27,329,181,33628,1569,18333,1604,346,269,233,185,20,26,0,30,14357,1446,339,192,189,138,150,152
8600000US75062,75062,ZCTA5 75062,46027,1356,25685,1308,15970,850,5534,868,83,93,3313,606,0,27,110,105,675,222,43,44,632,236,20342,1194,16177,1337,22,32,57,89,0,27,0,27,3292,626,794,387,604,360,190,131
8600000US75063,75063,ZCTA5 75063,35443,1487,32344,1499,11575,937,5943,1019,210,159,13509,1165,35,47,197,114,875,465,75,95,800,439,3099,671,2277,624,178,164,95,128,70,76,0,27,325,158,154,111,101,97,53,63
8600000US75065,75065,ZCTA5 75065,11029,277,9296,416,8329,463,201,122,39,43,340,191,0,20,18,29,369,199,0,20,369,199,1733,348,1097,343,28,39,0,20,0,20,0,20,416,292,192,172,192,172,0,20
8600000US75067,75067,ZCTA5 75067,60477,1493,41695,1535,28322,1320,6342,1018,39,30,5017,822,88,90,5,9,1882,465,113,94,1769,456,18782,1538,13253,1434,245,159,0,30,12,22,0,30,3094,838,2178,781,606,338,1572,684
8600000US75068,75068,ZCTA5 75068,36021,915,27555,1145,19707,1015,5385,1057,90,71,891,317,13,21,577,936,892,320,62,54,830,314,8466,913,6150,972,0,27,261,196,46,75,0,27,1692,568,317,201,175,150,142,128
8600000US75069,75069,ZCTA5 75069,34635,1629,22026,1172,17877,1112,3182,641,42,41,411,216,0,27,132,187,382,170,11,18,371,167,12609,1550,10705,1730,107,72,7,20,0,27,0,27,1653,707,137,82,108,82,29,30
8600000US75070,75070,ZCTA5 75070,74753,1733,67449,1833,53904,1613,6502,1208,392,151,5121,893,37,46,219,204,1274,498,0,30,1274,498,7304,933,6164,889,197,202,16,26,30,39,0,30,507,244,390,219,188,127,202,178
8600000US75071,75071,ZCTA5 75071,36928,1470,31133,1299,25161,1299,4112,808,165,121,1197,352,0,27,34,35,464,202,43,71,421,182,5795,876,5289,899,22,33,30,35,0,27,0,27,338,163,116,108,42,43,74,95
8600000US75074,75074,ZCTA5 75074,45573,1535,27889,993,18942,968,4568,702,40,37,3670,616,29,50,20,33,620,277,32,35,588,272,17684,1380,15119,1545,50,46,186,145,0,27,0,27,1495,503,834,512,326,317,508,395
8600000US75075,75075,ZCTA5 75075,33529,888,28217,896,22772,864,1810,656,60,52,2986,505,21,29,0,27,568,182,80,81,488,174,5312,765,4717,729,15,24,0,27,10,17,0,27,342,215,228,133,164,101,64,64
8600000US75076,75076,ZCTA5 75076,7666,580,7355,574,7031,571,49,65,140,68,34,38,14,14,0,18,87,69,0,18,87,69,311,189,283,183,0,18,0,18,0,18,0,18,17,29,11,17,11,17,0,18
8600000US75077,75077,ZCTA5 75077,36773,1207,32910,998,28529,1094,1752,438,103,93,1713,632,28,46,14,18,771,281,13,12,758,282,3863,849,3187,869,155,221,5,8,0,27,0,27,479,251,37,41,32,27,5,32
8600000US75078,75078,ZCTA5 75078,10823,349,9935,483,9106,484,454,204,26,25,285,182,0,20,12,22,52,50,0,20,52,50,888,398,783,414,0,20,0,20,12,21,0,20,87,106,6,10,0,20,6,10
8600000US75080,75080,ZCTA5 75080,44601,1110,34298,1222,27083,1219,1786,391,64,61,4371,598,196,188,143,203,655,258,0,27,655,258,10303,1427,5695,937,12,23,5,8,0,27,33,57,4342,1228,216,118,114,89,102,67
8600000US75081,75081,ZCTA5 75081,34138,985,29623,1124,18785,828,3819,673,133,91,5991,848,38,45,0,27,857,284,6,11,851,284,4515,748,2678,530,75,74,83,103,49,59,0,27,1428,583,202,144,172,137,30,38
8600000US75082,75082,ZCTA5 75082,21336,660,19470,717,12875,786,1406,443,93,83,4572,572,0,24,12,19,512,218,31,39,481,225,1866,535,1600,515,18,29,55,88,9,22,0,24,93,81,91,85,56,67,35,50
8600000US75087,75087,ZCTA5 75087,29292,1082,25993,1008,22944,902,1092,261,102,101,803,266,325,174,51,64,676,311,0,24,676,311,3299,802,2677,811,15,23,9,22,20,31,14,24,488,281,76,95,76,95,0,24
8600000US75088,75088,ZCTA5 75088,25394,806,21065,965,15915,981,3283,638,38,37,1306,313,0,24,0,24,523,378,219,315,304,141,4329,676,3276,605,30,36,0,24,0,24,0,24,853,428,170,120,121,92,49,49
8600000US75089,75089,ZCTA5 75089,29539,816,24474,765,17921,859,4574,605,66,57,1626,369,19,29,0,24,268,200,0,24,268,200,5065,707,3557,724,482,431,24,32,27,45,0,24,903,493,72,82,72,82,0,24
8600000US75090,75090,ZCTA5 75090,23298,1153,18079,1092,14072,1102,3097,520,94,101,285,100,0,24,11,16,520,190,10,15,510,190,5219,608,2659,670,10,13,2,4,0,24,0,24,2190,632,358,234,266,203,92,123
8600000US75092,75092,ZCTA5 75092,22803,1069,20078,1123,17468,1119,1285,364,402,158,373,159,12,16,0,24,538,217,86,93,452,199,2725,598,1321,407,17,25,53,73,11,18,0,24,1162,576,161,93,111,71,50,60
8600000US75093,75093,ZCTA5 75093,46690,1103,43099,1200,31803,1076,1940,469,127,64,7694,757,83,55,175,138,1277,298,97,99,1180,281,3591,846,2389,643,190,173,0,27,0,27,0,27,855,324,157,143,143,142,14,22
8600000US75094,75094,ZCTA5 75094,20029,371,18609,546,9936,854,2116,594,283,249,5688,763,0,24,96,99,490,275,0,24,490,275,1420,478,1116,423,20,31,0,24,0,24,0,24,196,201,88,85,71,80,17,26
8600000US75098,75098,ZCTA5 75098,46887,1038,39968,1107,31109,1282,4681,693,228,127,2894,799,109,111,112,131,835,374,58,79,777,382,6919,827,4694,806,40,51,0,27,16,26,0,27,1459,508,710,321,305,184,405,251
8600000US75101,75101,ZCTA5 75101,589,168,219,87,127,56,70,50,7,11,0,13,0,13,0,13,15,18,0,13,15,18,370,146,245,104,0,13,63,70,0,13,0,13,62,61,0,13,0,13,0,13
8600000US75102,75102,ZCTA5 75102,1118,352,1088,353,1016,356,72,112,0,13,0,13,0,13,0,13,0,13,0,13,0,13,30,38,30,38,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
8600000US75103,75103,ZCTA5 75103,13526,851,12463,876,12052,854,200,84,106,69,7,12,0,20,8,15,90,52,4,7,86,52,1063,395,877,335,0,20,0,20,0,20,0,20,177,141,9,48,9,48,0,20
8600000US75104,75104,ZCTA5 75104,45349,279,37843,958,12356,905,23496,1223,79,48,1134,488,0,27,84,103,694,320,32,51,662,318,7506,952,5158,914,159,121,7,12,21,32,0,27,1836,623,325,244,295,250,30,29
8600000US75105,75105,ZCTA5 75105,283,148,283,148,277,148,6,11,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
8600000US75109,75109,ZCTA5 75109,4330,456,3988,447,3723,430,201,114,1,3,5,7,0,13,0,13,58,51,0,13,58,51,342,142,262,125,0,13,0,13,0,13,0,13,74,60,6,10,5,10,1,2
8600000US75110,75110,ZCTA5 75110,27458,539,19128,621,13381,635,5162,319,63,49,272,36,0,24,0,24,250,119,0,24,250,119,8330,472,5600,692,109,104,920,528,0,24,0,24,1371,462,330,185,109,94,221,178
8600000US75114,75114,ZCTA5 75114,4467,414,4078,410,3683,383,241,164,4,6,17,26,0,13,0,13,133,98,0,13,133,98,389,228,381,228,0,13,0,13,0,13,0,13,0,13,8,12,8,12,0,13
8600000US75115,75115,ZCTA5 75115,48860,106,44126,839,9511,916,33190,1348,230,215,315,167,61,72,106,117,713,305,120,170,593,270,4734,846,3723,789,84,72,28,43,0,27,0,27,780,352,119,92,78,74,41,52
8600000US75116,75116,ZCTA5 75116,19635,688,10751,721,6490,528,3876,594,14,24,130,100,0,20,33,45,208,131,8,12,200,131,8884,1030,4897,992,31,40,152,248,0,20,0,20,3564,883,240,185,175,167,65,89
8600000US75117,75117,ZCTA5 75117,3205,376,2955,350,2725,342,163,104,7,10,29,45,0,13,0,13,31,27,0,13,31,27,250,156,218,154,0,13,0,13,0,13,0,13,23,32,9,13,3,7,6,10
8600000US75119,75119,ZCTA5 75119,25687,802,17220,763,13607,860,3008,526,59,62,74,109,0,24,6,10,466,262,0,24,466,262,8467,806,6224,747,41,54,234,229,0,24,0,24,1829,660,139,100,122,93,17,28
8600000US75124,75124,ZCTA5 75124,4160,598,3694,505,3593,495,27,29,9,19,34,54,0,13,0,13,31,28,0,13,31,28,466,302,454,301,0,13,0,13,0,13,0,13,0,13,12,21,0,13,12,21
8600000US75125,75125,ZCTA5 75125,6904,904,4300,937,3035,765,865,235,0,18,121,166,7,12,0,18,272,213,0,18,272,213,2604,600,1491,507,65,58,503,458,0,18,0,18,493,321,52,81,52,81,0,18
8600000US75126,75126,ZCTA5 75126,31825,1002,26817,1093,22464,1199,3334,516,0,27,115,97,188,248,5,10,711,286,10,16,701,285,5008,707,3974,709,140,100,0,27,0,27,0,27,608,306,286,234,225,219,61,58
8600000US75127,75127,ZCTA5 75127,1629,274,1526,261,1470,260,2,4,32,34,0,13,0,13,0,13,22,26,0,13,22,26,103,64,98,63,0,13,0,13,0,13,0,13,5,10,0,13,0,13,0,13
8600000US75132,75132,ZCTA5 75132,391,195,391,195,391,195,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
8600000US75134,75134,ZCTA5 75134,20153,734,16230,861,2468,559,13315,849,61,77,40,40,0,24,127,170,219,187,0,24,219,187,3923,791,2844,770,45,54,0,24,0,24,0,24,837,447,197,191,48,66,149,181
8600000US75135,75135,ZCTA5 75135,4944,451,4450,396,4166,404,209,91,48,54,13,19,0,13,0,13,14,17,0,13,14,17,494,251,176,137,0,13,0,13,0,13,0,13,298,213,20,31,20,31,0,13
8600000US75137,75137,ZCTA5 75137,18955,680,14018,800,6334,491,6985,735,5,9,521,305,0,20,0,20,173,112,11,27,162,106,4937,600,3533,619,66,104,0,20,0,20,0,20,1279,487,59,87,0,20,59,87
8600000US75140,75140,ZCTA5 75140,6811,429,6074,449,5692,398,10,10,35,29,14,25,161,202,0,18,162,78,17,27,145,69,737,183,655,177,0,18,0,18,0,18,3,6,31,24,48,43,26,34,22,27
8600000US75141,75141,ZCTA5 75141,5258,191,3590,320,1272,291,2222,337,9,16,0,18,49,76,0,18,38,32,0,18,38,32,1668,312,1433,339,3,4,78,66,0,18,0,18,145,133,9,14,0,18,9,14
8600000US75142,75142,ZCTA5 75142,18920,1052,14542,960,13449,961,746,164,32,26,50,53,0,20,0,20,265,110,0,20,265,110,4378,510,3293,513,78,85,82,127,0,20,0,20,845,438,80,66,55,55,25,39
8600000US75143,75143,ZCTA5 75143,16073,977,14715,896,14094,907,298,144,193,100,41,46,0,20,0,20,89,70,6,14,83,70,1358,413,1166,410,20,41,0,20,0,20,0,20,117,88,55,82,55,82,0,20
8600000US75144,75144,ZCTA5 75144,3394,398,3040,351,1990,308,938,193,16,18,11,26,0,13,0,13,85,66,0,13,85,66,354,255,293,246,0,13,0,13,0,13,0,13,51,75,10,16,10,16,0,13
8600000US75146,75146,ZCTA5 75146,17432,840,14095,932,3030,442,10932,846,16,13,0,20,0,20,62,81,55,69,0,20,55,69,3337,836,2610,841,60,71,219,295,0,20,0,20,448,373,0,20,0,20,0,20
8600000US75147,75147,ZCTA5 75147,7897,964,7197,861,6962,851,132,110,39,38,56,70,0,18,0,18,8,14,0,18,8,14,700,445,613,454,0,18,0,18,0,18,0,18,55,67,32,36,32,36,0,18
8600000US75148,75148,ZCTA5 75148,6706,650,6182,666,5645,656,474,216,0,18,32,48,0,18,0,18,31,35,0,18,31,35,524,244,398,220,6,9,0,18,0,18,0,18,112,96,8,11,8,11,0,18
8600000US75149,75149,ZCTA5 75149,56253,1344,36989,1469,21891,1291,13415,1405,105,69,1257,368,0,30,69,67,252,107,0,30,252,107,19264,1364,16867,1409,119,123,0,30,4,6,0,30,1923,566,351,203,308,185,43,75
8600000US75150,75150,ZCTA5 75150,58538,1402,39312,1614,26548,1253,9691,1250,70,43,1766,466,0,30,285,336,952,352,12,18,940,352,19226,1678,12296,1377,130,107,148,116,54,61,34,53,5383,934,1181,516,696,378,485,359
8600000US75152,75152,ZCTA5 75152,5577,765,3402,467,3275,443,47,47,5,9,0,18,0,18,0,18,75,63,0,18,75,63,2175,680,1031,380,0,18,27,48,0,18,0,18,965,529,152,148,79,119,73,90
8600000US75153,75153,ZCTA5 75153,665,294,542,264,378,237,97,121,40,58,0,13,0,13,0,13,27,33,0,13,27,33,123,120,83,104,0,13,0,13,0,13,0,13,40,62,0,13,0,13,0,13
8600000US75154,75154,ZCTA5 75154,35067,900,26957,994,18146,1030,7913,764,137,98,234,162,0,27,9,20,518,285,0,27,518,285,8110,1039,5872,1140,268,259,187,190,15,25,0,27,1569,495,199,116,62,57,137,116
8600000US75155,75155,ZCTA5 75155,2673,415,1659,370,1598,372,50,44,0,13,0,13,0,13,0,13,11,13,6,9,5,9,1014,234,505,170,0,13,105,130,0,13,0,13,348,166,56,44,49,43,7,11
8600000US75156,75156,ZCTA5 75156,14538,725,13309,743,12704,710,203,184,82,44,0,20,0,20,63,90,257,149,0,20,257,149,1229,363,1104,373,46,49,0,20,29,47,0,20,35,42,15,17,12,17,3,5
8600000US75157,75157,ZCTA5 75157,382,140,375,140,198,65,153,123,0,13,4,7,0,13,0,13,20,25,0,13,20,25,7,9,5,7,0,13,0,13,0,13,0,13,1,3,1,3,1,3,0,13
8600000US75158,75158,ZCTA5 75158,4359,530,4041,561,3908,581,26,29,5,7,10,15,0,13,0,13,92,85,0,13,92,85,318,148,209,120,0,13,0,13,0,13,0,13,101,96,8,11,5,10,3,4
8600000US75159,75159,ZCTA5 75159,18322,599,14071,978,10847,1073,2786,673,53,41,113,104,0,20,0,20,272,165,0,20,272,165,4251,899,3670,828,76,80,21,28,0,20,0,20,439,230,45,42,45,42,0,20
8600000US75160,75160,ZCTA5 75160,23102,1028,16971,1089,11725,1081,4197,515,144,92,231,129,0,24,33,43,641,247,0,24,641,247,6131,741,5209,760,4,7,0,24,0,24,0,24,784,370,134,123,72,114,62,59
8600000US75161,75161,ZCTA5 75161,6859,951,6256,953,4963,740,587,250,39,60,225,232,0,18,0,18,442,316,0,18,442,316,603,314,427,253,32,51,0,18,0,18,0,18,144,193,0,18,0,18,0,18
8600000US75163,75163,ZCTA5 75163,1899,348,1863,347,1739,347,116,56,6,9,0,13,0,13,0,13,2,4,0,13,2,4,36,29,36,29,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
8600000US75164,75164,ZCTA5 75164,457,124,397,118,380,117,17,27,0,13,0,13,0,13,0,13,0,13,0,13,0,13,60,56,19,24,0,13,21,35,0,13,0,13,20,30,0,13,0,13,0,13
8600000US75165,75165,ZCTA5 75165,38251,907,29327,1042,24467,1029,4115,578,133,90,234,127,8,13,20,31,350,122,2,4,348,123,8924,776,6005,764,65,75,550,392,7,11,0,27,1887,503,410,224,188,101,222,193
8600000US75166,75166,ZCTA5 75166,3381,581,3181,539,2541,426,488,319,0,13,82,112,0,13,0,13,70,54,0,13,70,54,200,137,189,134,0,13,0,13,0,13,0,13,11,20,0,13,0,13,0,13
8600000US75167,75167,ZCTA5 75167,9842,1024,8182,944,7649,960,325,195,65,69,61,88,0,18,0,18,82,59,43,58,39,44,1660,559,1431,544,33,30,0,18,1,3,0,18,169,132,26,42,26,42,0,18
8600000US75169,75169,ZCTA5 75169,14813,948,13767,919,12895,903,606,203,101,53,26,30,0,20,14,16,125,62,0,20,125,62,1046,396,842,370,0,20,16,25,0,20,0,20,149,111,39,42,7,12,32,38
