GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21
8600000US75013,75013,ZCTA5 75013,37548,945,35318,960,23014,1016,2481,673,91,68,8523,733,0,27,196,181,1013,384,0,27,1013,384,2230,510,1655,438,0,27,19,30,57,67,0,27,195,153,304,209,115,111,189,183
8600000US75019,75019,ZCTA5 75019,40863,238,36322,562,24735,726,1795,553,142,168,8706,569,0,27,49,54,895,259,34,34,861,247,4541,514,3973,530,21,25,0,27,0,27,0,27,450,167,97,66,58,50,39,38
8600000US75020,75020,ZCTA5 75020,22256,648,20232,674,17402,799,1653,390,407,136,182,103,18,25,76,89,494,160,0,24,494,160,2024,407,1593,373,0,24,6,12,0,24,0,24,389,234,36,40,36,40,0,24
8600000US75021,75021,ZCTA5 75021,8288,615,7596,645,6813,628,298,170,135,65,49,43,11,12,0,18,290,114,0,18,290,114,692,272,599,276,0,18,12,17,0,18,0,18,52,51,29,43,0,18,29,43
8600000US75022,75022,ZCTA5 75022,24035,635,21958,589,17927,609,469,217,45,52,2875,291,0,24,89,75,553,205,55,64,498,202,2077,421,1986,422,0,24,33,37,0,24,0,24,13,15,45,40,4,9,41,39
8600000US75023,75023,ZCTA5 75023,49254,1037,42024,1055,30018,935,3731,591,129,69,6816,812,11,14,37,50,1282,309,44,43,1238,303,7230,747,6430,676,43,34,39,52,42,45,0,27,525,265,151,96,104,89,47,37
8600000US75024,75024,ZCTA5 75024,40964,1004,38183,1105,20950,966,2590,517,157,84,13346,768,88,89,34,34,1018,321,143,92,875,304,2781,444,2395,409,0,27,6,9,0,27,0,27,339,166,41,45,25,40,16,20
8600000US75025,75025,ZCTA5 75025,52806,1126,49073,1214,29155,1071,3865,629,75,72,14854,931,0,30,139,97,985,296,16,19,969,293,3733,531,3023,490,16,27,98,152,113,116,0,30,337,178,146,100,36,36,110,97
8600000US75028,75028,ZCTA5 75028,46037,644,41481,751,34261,829,2070,538,197,96,3766,390,9,16,102,93,1076,288,19,30,1057,282,4556,471,3643,407,44,43,39,36,9,16,0,27,475,197,346,133,218,109,128,81
8600000US75032,75032,ZCTA5 75032,31174,888,25144,754,21945,787,1740,343,0,27,863,220,0,27,0,27,596,240,75,113,521,234,6030,585,5655,586,0,27,0,27,25,38,0,27,271,127,79,98,79,98,0,27
8600000US75034,75034,ZCTA5 75034,90512,1154,77283,1159,57248,1275,6246,628,167,69,11437,829,47,65,274,159,1864,365,199,158,1665,322,13229,1136,8772,1300,228,179,248,245,196,149,0,30,2838,736,947,383,650,293,297,193
8600000US75035,75035,ZCTA5 75035,60745,788,54363,1052,35935,998,5468,665,187,115,11020,775,93,82,103,102,1557,332,122,87,1435,325,6382,704,5044,699,7,19,40,43,13,15,0,30,609,192,669,305,202,107,467,285
8600000US75038,75038,ZCTA5 75038,29218,1186,22437,1189,5896,679,7460,891,66,55,8007,937,213,131,164,191,631,207,100,115,531,185,6781,897,4729,792,181,144,16,17,28,45,0,24,1551,465,276,172,146,103,130,126
8600000US75039,75039,ZCTA5 75039,16088,832,13973,767,5758,591,1722,396,87,66,6050,599,0,20,53,50,303,159,92,128,211,98,2115,444,1744,421,8,13,17,25,0,20,0,20,204,106,142,102,37,41,105,98
8600000US75040,75040,ZCTA5 75040,61947,1687,33333,1156,16643,824,7887,736,169,116,6850,609,11,18,65,74,1708,494,88,91,1620,478,28614,1418,16899,1577,133,102,159,136,76,61,0,30,10157,1337,1190,599,919,571,271,196
8600000US75041,75041,ZCTA5 75041,32672,1138,12982,925,8759,802,2614,550,57,45,616,273,11,17,4,8,921,315,0,27,921,315,19690,1611,11090,1295,51,50,279,242,10,15,0,27,7862,1478,398,234,291,175,107,135
8600000US75042,75042,ZCTA5 75042,39362,1456,16745,846,7776,667,3232,517,86,102,4591,623,0,27,37,42,1023,455,93,120,930,375,22617,1616,14094,1584,18,19,17,20,147,143,0,27,7846,1371,495,242,400,221,95,102
8600000US75043,75043,ZCTA5 75043,60025,1401,42161,1355,22836,859,13250,1162,80,51,4750,554,35,43,72,63,1138,406,24,40,1114,400,17864,1335,10491,1153,206,185,140,112,141,166,53,61,5881,1114,952,369,638,307,314,213
8600000US75044,75044,ZCTA5 75044,40854,1306,32286,1283,16928,923,4851,833,100,89,7737,1055,0,27,63,77,2607,792,264,283,2343,671,8568,938,5227,1068,91,146,24,36,17,27,0,27,2712,942,497,354,201,137,296,261
8600000US75048,75048,ZCTA5 75048,23329,34,19076,919,12856,1016,2874,811,0,24,2772,451,0,24,21,32,553,345,0,24,553,345,4253,915,2864,822,481,546,0,24,0,24,0,24,564,385,344,293,301,272,43,65
8600000US75050,75050,ZCTA5 75050,41660,1366,19424,1012,11073,804,6422,763,98,92,1112,429,6,10,142,120,571,234,25,47,546,234,22236,1266,18797,1285,292,224,151,150,0,27,9,14,2681,717,306,165,191,134,115,98
8600000US75051,75051,ZCTA5 75051,40929,1475,15700,1318,7929,885,6464,927,52,46,871,280,0,27,18,27,366,148,4,6,362,147,25229,1581,22431,1609,75,66,59,66,0,27,0,27,2203,587,461,225,264,128,197,174
8600000US75052,75052,ZCTA5 75052,92546,1543,58157,1453,21871,1164,24799,1414,248,125,9626,790,24,40,0,30,1589,399,135,89,1454,389,34389,1728,28455,1658,315,151,69,68,21,25,0,30,4749,1077,780,303,531,263,249,152
8600000US75054,75054,ZCTA5 75054,9875,844,7423,749,3093,574,2958,451,0,18,955,292,0,18,0,18,417,256,0,18,417,256,2452,591,1909,613,24,26,0,18,0,18,15,24,252,267,252,205,120,130,132,163
8600000US75056,75056,ZCTA5 75056,55373,864,45128,1023,33023,1207,4781,715,196,112,5867,640,4,8,122,93,1135,409,54,60,1081,398,10245,1195,7665,1233,198,160,57,99,51,69,0,30,1931,648,343,169,206,126,137,118
8600000US75057,75057,ZCTA5 75057,14382,752,8262,556,5164,533,1648,375,10,13,419,190,92,79,104,116,825,306,24,33,801,303,6120,785,5347,811,5,8,0,20,0,20,0,20,546,242,222,150,94,71,128,116
8600000US75058,75058,ZCTA5 75058,2759,365,2174,309,2104,292,9,20,4,7,0,13,0,13,0,13,57,45,0,13,57,45,585,211,482,195,0,13,0,13,0,13,0,13,100,88,3,4,3,4,0,13
8600000US75060,75060,ZCTA5 75060,48578,1247,19253,877,13050,801,2538,612,57,53,2883,482,35,48,100,106,590,198,56,59,534,199,29325,1306,17777,1192,141,136,217,177,0,27,13,22,10218,1155,959,349,637,315,322,164
8600000US75061,75061,ZCTA5 75061,54122,1463,19248,885,11485,723,5037,604,41,29,2059,422,38,57,48,33,540,237,27,32,513,228,34874,1418,23377,1630,69,37,127,143,24,25,0,30,10665,1308,612,332,286,100,326,309
8600000US75062,75062,ZCTA5 75062,48724,1545,28235,1447,14910,1011,7297,849,83,79,4192,732,205,145,367,364,1181,307,81,56,1100,304,20489,1504,13926,1572,154,145,69,92,26,41,0,27,6058,1125,256,132,133,97,123,100
8600000US75063,75063,ZCTA5 75063,37317,1055,33760,1184,9915,777,5523,788,174,156,16861,1246,8,13,189,154,1090,402,248,212,842,368,3557,570,2638,511,41,54,130,134,0,27,0,27,412,144,336,213,138,162,198,137
8600000US75065,75065,ZCTA5 75065,12037,459,9850,683,8759,763,291,154,24,21,363,196,0,20,9,15,404,201,0,20,404,201,2187,725,1800,676,0,20,0,20,0,20,0,20,291,422,96,92,83,91,13,16
8600000US75067,75067,ZCTA5 75067,66493,1431,45161,1438,28134,1257,7789,780,193,127,6752,1053,22,30,100,63,2171,445,79,87,2092,428,21332,1503,15878,1372,312,188,63,84,23,24,0,30,3985,1079,1071,445,274,131,797,425
8600000US75068,75068,ZCTA5 75068,49620,1100,38262,1259,27014,1207,6851,574,137,101,1865,501,0,27,914,912,1481,504,30,30,1451,504,11358,1102,7260,1102,243,154,84,138,111,120,0,27,3163,970,497,419,412,388,85,77
8600000US75069,75069,ZCTA5 75069,36631,1284,23765,1073,18807,861,3548,729,149,104,648,453,37,54,76,86,500,227,0,27,500,227,12866,1126,11543,1148,44,50,85,55,13,22,0,27,960,355,221,137,95,63,126,110
8600000US75070,75070,ZCTA5 75070,88939,1377,78461,1563,62121,1644,7754,802,237,114,6067,826,24,28,67,71,2191,421,98,85,2093,414,10478,1102,8979,1108,229,239,0,30,112,94,27,31,736,276,395,196,145,113,250,152
8600000US75071,75071,ZCTA5 75071,45875,1254,38291,1112,28890,1142,6356,896,100,73,1967,392,8,13,422,322,548,159,38,47,510,151,7584,1026,6274,1011,118,104,127,154,99,127,0,27,588,257,378,255,207,211,171,141
8600000US75074,75074,ZCTA5 75074,48763,1270,30787,1259,18402,964,5754,862,42,33,5135,826,51,42,207,139,1196,319,30,33,1166,326,17976,1323,15562,1425,50,52,187,188,0,27,0,27,1766,626,411,221,235,163,176,127
8600000US75075,75075,ZCTA5 75075,36385,1066,29885,875,22971,890,2804,554,111,97,3240,398,0,27,6,8,753,240,98,127,655,207,6500,900,5194,973,55,51,55,67,12,25,13,21,740,324,431,246,153,111,278,242
8600000US75076,75076,ZCTA5 75076,7440,640,7029,610,6702,604,63,83,127,61,0,18,0,18,0,18,137,86,0,18,137,86,411,187,350,173,0,18,0,18,0,18,0,18,33,29,28,44,28,44,0,18
8600000US75077,75077,ZCTA5 75077,35782,884,31932,770,26963,759,2508,362,84,58,1573,307,2,4,17,20,785,287,46,43,739,284,3850,755,3316,699,75,183,20,25,0,27,0,27,357,168,82,68,57,56,25,39
8600000US75078,75078,ZCTA5 75078,17214,572,15462,561,13865,554,836,280,87,54,446,219,0,20,12,17,216,113,0,20,216,113,1752,422,1561,404,45,75,0,20,8,12,0,20,89,99,49,40,24,24,25,26
8600000US75080,75080,ZCTA5 75080,48315,1142,37450,1307,28697,1150,2907,653,145,118,4635,687,0,27,96,139,970,267,6,12,964,265,10865,1399,8937,1366,54,84,13,18,99,96,0,27,1455,626,307,170,178,144,129,97
8600000US75081,75081,ZCTA5 75081,37383,1030,32008,1065,16916,917,6208,956,86,50,7258,859,6,15,262,339,1272,367,7,11,1265,365,5375,779,3961,660,34,48,20,30,0,27,0,27,817,326,543,253,197,128,346,228
8600000US75082,75082,ZCTA5 75082,23315,703,21644,738,12997,898,2030,591,118,86,5389,649,43,67,29,36,1038,350,83,93,955,341,1671,283,1473,259,22,36,0,24,0,24,0,24,85,109,91,95,87,95,4,9
8600000US75087,75087,ZCTA5 75087,31900,997,28408,907,25362,870,1171,450,77,53,735,229,7,19,64,70,992,309,0,27,992,309,3492,499,2833,472,13,23,0,27,0,27,7,17,394,214,245,158,203,147,42,61
8600000US75088,75088,ZCTA5 75088,25288,880,20223,869,14848,724,3541,565,60,58,1095,283,0,24,0,24,679,419,474,441,205,118,5065,943,4392,894,85,136,0,24,0,24,0,24,281,146,307,168,130,79,177,134
8600000US75089,75089,ZCTA5 75089,32605,855,25442,1061,16840,1007,4904,587,43,70,2894,541,57,85,50,83,654,371,37,42,617,366,7163,890,5672,921,511,396,27,46,40,48,0,27,332,285,581,528,144,153,437,496
8600000US75090,75090,ZCTA5 75090,24002,957,17373,932,13084,799,3268,502,125,80,219,96,0,24,0,24,677,198,12,18,665,198,6629,743,5183,822,33,29,13,21,0,24,0,24,1271,595,129,94,88,67,41,65
8600000US75092,75092,ZCTA5 75092,23632,898,21663,923,18718,944,1376,368,265,159,654,211,7,11,0,24,643,269,94,104,549,266,1969,399,1353,333,0,24,41,46,0,24,13,22,310,162,252,165,159,135,93,81
8600000US75093,75093,ZCTA5 75093,48006,1049,45003,1123,32322,1000,2649,528,281,156,8143,780,39,49,153,150,1416,406,69,87,1347,393,3003,585,2174,488,186,265,7,12,39,63,0,27,441,284,156,114,131,109,25,31
8600000US75094,75094,ZCTA5 75094,22683,405,21455,620,10674,899,2491,746,72,104,7640,772,13,22,0,24,565,375,0,24,565,375,1228,479,993,438,6,10,74,114,56,60,14,23,85,109,0,24,0,24,0,24
8600000US75098,75098,ZCTA5 75098,52063,1090,42649,1199,32490,1657,6291,915,181,90,2313,691,15,27,75,116,1284,414,68,99,1216,398,9414,883,7460,984,42,73,0,30,0,30,0,30,1467,501,445,236,69,73,376,221
8600000US75101,75101,ZCTA5 75101,620,127,278,93,188,77,77,56,10,10,0,13,0,13,0,13,3,4,0,13,3,4,342,101,241,83,8,11,8,8,0,13,0,13,54,49,31,23,8,9,23,20
8600000US75102,75102,ZCTA5 75102,1310,353,851,236,785,249,66,86,0,13,0,13,0,13,0,13,0,13,0,13,0,13,459,295,368,281,0,13,0,13,0,13,0,13,91,105,0,13,0,13,0,13
8600000US75103,75103,ZCTA5 75103,13456,711,12788,721,11706,632,325,248,105,78,196,55,43,63,37,55,376,127,11,18,365,126,668,285,487,231,0,20,0,20,0,20,0,20,152,176,29,35,0,20,29,35
8600000US75104,75104,ZCTA5 75104,47875,327,37475,1101,9350,596,25628,1163,49,48,1209,382,12,18,27,25,1200,477,53,66,1147,486,10400,1062,8942,1089,210,146,19,19,12,18,9,14,701,274,507,324,398,324,109,97
8600000US75105,75105,ZCTA5 75105,153,67,147,67,130,66,17,21,0,13,0,13,0,13,0,13,0,13,0,13,0,13,6,8,6,8,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
8600000US75109,75109,ZCTA5 75109,4154,488,3903,446,3395,387,250,204,62,77,8,9,0,13,2,3,186,88,0,13,186,88,251,142,201,137,0,13,0,13,0,13,0,13,50,35,0,13,0,13,0,13
8600000US75110,75110,ZCTA5 75110,28631,620,19839,658,13957,577,4974,364,24,38,251,58,506,24,15,27,112,69,0,24,112,69,8792,486,6378,763,131,146,433,288,0,24,0,24,1539,632,311,206,48,91,263,190
8600000US75114,75114,ZCTA5 75114,5350,632,4373,580,4014,516,314,222,14,17,0,18,0,18,0,18,31,32,0,18,31,32,977,554,855,541,0,18,0,18,0,18,0,18,92,132,30,31,30,31,0,18
8600000US75115,75115,ZCTA5 75115,51664,96,43796,1217,7282,973,35379,1332,51,46,203,151,52,65,49,51,780,350,33,44,747,341,7868,1217,6159,1147,587,319,0,30,0,30,14,21,895,463,213,159,135,102,78,118
8600000US75116,75116,ZCTA5 75116,20031,730,10616,829,5278,403,4998,773,37,40,130,87,0,24,40,57,133,92,0,24,133,92,9415,758,8331,805,139,143,25,40,0,24,0,24,804,413,116,83,52,35,64,74
8600000US75117,75117,ZCTA5 75117,3732,397,3467,368,3166,322,178,140,53,50,0,13,0,13,0,13,70,55,0,13,70,55,265,203,237,201,0,13,12,19,0,13,0,13,10,11,6,10,6,10,0,13
8600000US75119,75119,ZCTA5 75119,26956,736,16664,842,13770,842,2489,532,27,33,98,85,14,21,0,24,266,133,28,32,238,123,10292,749,7498,1058,46,52,759,642,0,24,0,24,1588,654,401,272,145,151,256,228
8600000US75124,75124,ZCTA5 75124,4241,581,4056,574,3981,573,49,51,0,13,0,13,0,13,0,13,26,25,0,13,26,25,185,85,165,83,0,13,0,13,0,13,0,13,14,23,6,8,3,4,3,4
8600000US75125,75125,ZCTA5 75125,6048,781,3571,642,2901,624,607,219,0,18,0,18,0,18,5,8,58,39,0,18,58,39,2477,602,1953,610,4,8,74,114,0,18,0,18,332,210,114,99,66,66,48,77
8600000US75126,75126,ZCTA5 75126,39766,1084,32520,1057,26610,1072,4445,587,54,52,651,215,39,61,83,100,638,244,15,23,623,243,7246,647,5912,729,40,43,0,27,0,27,7,12,839,345,448,235,258,197,190,119
8600000US75127,75127,ZCTA5 75127,1781,333,1606,301,1511,269,67,70,9,12,0,13,0,13,0,13,19,24,0,13,19,24,175,89,162,86,0,13,0,13,0,13,0,13,13,17,0,13,0,13,0,13
8600000US75132,75132,ZCTA5 75132,1483,534,1356,500,1048,439,308,234,0,13,0,13,0,13,0,13,0,13,0,13,0,13,127,156,127,156,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
8600000US75134,75134,ZCTA5 75134,21960,870,17245,1004,1572,293,15101,971,0,24,83,66,0,24,117,155,372,197,65,79,307,191,4715,1072,3857,1035,236,308,60,77,19,31,0,24,396,415,147,115,68,88,79,69
8600000US75135,75135,ZCTA5 75135,6655,542,5912,493,5672,485,204,141,0,18,0,18,0,18,0,18,36,27,0,18,36,27,743,302,290,241,0,18,0,18,5,7,0,18,448,197,0,18,0,18,0,18
8600000US75137,75137,ZCTA5 75137,19568,729,14083,811,5223,439,8393,661,0,20,208,154,16,24,38,40,205,103,24,27,181,95,5485,736,4258,731,75,128,0,20,17,25,0,20,649,324,486,387,131,103,355,380
8600000US75140,75140,ZCTA5 75140,6718,513,5565,514,5422,512,54,52,13,18,21,33,0,18,0,18,55,39,4,6,51,39,1153,253,1015,245,0,18,0,18,0,18,5,9,108,90,25,33,25,33,0,18
8600000US75141,75141,ZCTA5 75141,5796,187,3691,282,1435,206,2108,283,47,46,0,18,45,69,0,18,56,42,0,18,56,42,2105,268,1793,327,82,56,18,16,0,18,0,18,187,132,25,22,10,11,15,19
8600000US75142,75142,ZCTA5 75142,18791,966,13795,838,12748,817,754,157,46,29,14,20,0,20,0,20,233,113,0,20,233,113,4996,591,3483,491,56,51,0,20,0,20,0,20,1262,493,195,154,179,153,16,15
8600000US75143,75143,ZCTA5 75143,14570,1006,12840,949,12279,874,236,153,124,89,31,39,0,20,0,20,170,142,0,20,170,142,1730,420,1338,350,234,251,4,6,0,20,0,20,154,122,0,20,0,20,0,20
8600000US75144,75144,ZCTA5 75144,3431,383,3022,391,2159,288,802,239,0,13,12,29,0,13,0,13,49,36,0,13,49,36,409,227,213,131,0,13,158,219,0,13,0,13,27,24,11,11,8,11,3,4
8600000US75146,75146,ZCTA5 75146,18734,1002,15886,1006,3276,525,12071,1035,0,20,13,18,53,101,18,27,455,334,0,20,455,334,2848,757,2475,789,125,151,96,161,0,20,0,20,122,94,30,52,10,18,20,35
8600000US75147,75147,ZCTA5 75147,6947,662,6510,713,6131,747,226,168,69,75,17,23,0,18,0,18,67,74,0,18,67,74,437,234,350,211,31,36,0,18,0,18,0,18,23,34,33,40,6,12,27,38
8600000US75148,75148,ZCTA5 75148,5918,502,5183,463,3977,436,1037,292,7,8,1,5,58,63,16,14,87,62,0,18,87,62,735,316,624,287,5,7,2,3,0,18,0,18,96,120,8,8,6,7,2,4
8600000US75149,75149,ZCTA5 75149,56367,1608,34402,1580,18964,1191,13586,1190,182,108,1153,508,0,30,14,23,503,182,0,30,503,182,21965,1433,19831,1351,194,139,200,161,4,7,0,30,1187,434,549,292,345,182,204,223
8600000US75150,75150,ZCTA5 75150,60986,1528,35579,1325,20550,1060,11926,972,237,128,1974,458,15,24,37,46,840,466,7,12,833,466,25407,1320,20810,1366,152,103,365,296,22,40,58,91,2867,667,1133,436,464,251,669,345
8600000US75152,75152,ZCTA5 75152,5281,864,3488,561,3244,544,212,212,4,5,3,6,0,18,0,18,25,21,0,18,25,21,1793,694,1035,376,0,18,77,105,0,18,0,18,615,589,66,60,15,16,51,62
8600000US75153,75153,ZCTA5 75153,461,201,297,128,262,119,25,34,0,13,0,13,0,13,0,13,10,16,0,13,10,16,164,159,0,13,0,13,73,78,0,13,0,13,10,15,81,111,0,13,81,111
8600000US75154,75154,ZCTA5 75154,39438,1427,29714,1279,18591,1051,9540,817,96,110,318,184,0,27,247,283,922,335,21,34,901,325,9724,1194,7886,1213,47,44,322,265,0,27,0,27,889,377,580,332,61,57,519,322
8600000US75155,75155,ZCTA5 75155,2870,408,1612,356,1515,323,74,69,15,18,0,13,0,13,0,13,8,14,0,13,8,14,1258,324,904,296,0,13,60,93,0,13,0,13,267,183,27,34,27,34,0,13
8600000US75156,75156,ZCTA5 75156,15263,873,14110,872,13509,898,86,62,245,120,113,103,0,20,0,20,157,96,0,20,157,96,1153,440,1054,438,0,20,6,16,0,20,0,20,69,77,24,27,24,27,0,20
8600000US75157,75157,ZCTA5 75157,281,104,235,73,167,61,38,23,0,13,5,10,0,13,0,13,25,28,0,13,25,28,46,64,43,63,0,13,0,13,0,13,0,13,1,3,2,3,2,3,0,13
8600000US75158,75158,ZCTA5 75158,4106,605,3930,594,3695,572,57,42,14,13,7,11,0,13,0,13,157,118,0,13,157,118,176,101,74,54,0,13,0,13,0,13,0,13,102,86,0,13,0,13,0,13
8600000US75159,75159,ZCTA5 75159,19001,476,12240,767,9544,772,2248,417,72,48,185,116,0,20,0,20,191,114,0,20,191,114,6761,735,5664,871,37,50,0,20,0,20,0,20,1004,479,56,60,49,59,7,12
8600000US75160,75160,ZCTA5 75160,24251,871,17992,959,12777,882,4057,475,212,200,372,242,7,14,55,79,512,274,16,26,496,273,6259,753,4959,796,13,17,0,24,0,24,0,24,1077,437,210,177,156,164,54,65
8600000US75161,75161,ZCTA5 75161,6743,967,5876,958,4766,890,998,619,43,50,16,25,0,18,0,18,53,63,0,18,53,63,867,368,856,364,0,18,0,18,0,18,0,18,11,17,0,18,0,18,0,18
8600000US75163,75163,ZCTA5 75163,2231,353,2187,342,2016,341,118,58,33,39,0,13,0,13,14,21,6,9,0,13,6,9,44,49,28,31,0,13,0,13,0,13,0,13,0,13,16,26,0,13,16,26
8600000US75164,75164,ZCTA5 75164,607,178,477,151,477,151,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,130,89,46,54,6,9,22,37,0,13,0,13,56,52,0,13,0,13,0,13
8600000US75165,75165,ZCTA5 75165,41162,838,31056,983,25165,942,4615,512,176,101,383,225,45,72,40,49,632,210,7,11,625,208,10106,812,6316,870,442,326,355,231,7,13,0,27,2127,624,859,292,407,241,452,215
8600000US75166,75166,ZCTA5 75166,3934,330,3654,350,2835,327,546,226,18,24,139,113,0,13,29,43,87,67,0,13,87,67,280,147,224,115,5,8,12,20,0,13,0,13,29,31,10,12,10,12,0,13
8600000US75167,75167,ZCTA5 75167,10178,1037,8291,756,7803,718,352,120,31,31,4,9,0,20,0,20,101,69,0,20,101,69,1887,788,1258,708,1,2,25,43,0,20,0,20,571,345,32,54,0,20,32,54
8600000US75169,75169,ZCTA5 75169,13365,889,12345,865,11642,863,446,175,111,62,23,39,0,20,9,15,114,96,0,20,114,96,1020,348,921,352,0,20,29,48,0,20,0,20,70,48,0,20,0,20,0,20
