GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21
8600000US75025,75025,ZCTA5 75025,50894,1102,47540,1092,30509,1003,2930,603,161,103,12790,843,50,70,129,102,971,271,166,138,805,233,3354,546,2521,489,13,21,21,38,37,42,0,95,585,335,177,120,77,65,100,95
8600000US75028,75028,ZCTA5 75028,42198,579,38392,824,33129,1156,1972,661,221,103,2442,685,22,36,147,223,459,212,63,61,396,205,3806,654,2810,580,14,24,0,95,179,182,54,80,439,286,310,174,265,158,45,71
8600000US75032,75032,ZCTA5 75032,28271,848,23044,821,20828,845,1463,256,18,27,475,299,24,38,8,13,228,163,0,95,228,163,5227,762,3573,759,0,95,117,174,27,44,0,95,1364,681,146,128,89,77,57,101
8600000US75034,75034,ZCTA5 75034,66738,881,57395,1265,44943,1522,4869,835,377,199,5426,658,23,36,27,32,1730,596,44,66,1686,597,9343,1157,7881,1148,27,22,23,29,21,32,0,95,1008,475,383,223,230,165,153,129
8600000US75035,75035,ZCTA5 75035,45684,848,40374,1042,30469,1257,3768,838,103,102,4567,634,0,95,269,232,1198,416,46,72,1152,411,5310,720,3886,738,21,28,0,95,88,80,0,95,777,257,538,288,303,157,235,237
8600000US75038,75038,ZCTA5 75038,26696,1077,21287,1085,6752,581,6606,713,11,16,7108,576,79,66,120,88,611,301,109,88,502,284,5409,883,3792,745,99,99,36,43,26,40,0,95,1212,411,244,157,141,111,103,106
8600000US75039,75039,ZCTA5 75039,9438,584,8085,632,4717,620,765,261,58,61,2179,392,0,95,57,72,309,166,33,34,276,166,1353,381,922,270,153,174,0,95,0,95,0,95,187,136,91,95,24,26,67,92
8600000US75040,75040,ZCTA5 75040,59208,1595,34495,1244,17561,1103,7828,983,69,53,5912,689,45,35,39,44,3041,734,51,53,2990,718,24713,1478,7446,1483,89,58,271,239,86,117,0,95,15489,1906,1332,383,1168,358,164,141
8600000US75041,75041,ZCTA5 75041,29202,1253,12737,851,8867,650,2230,538,75,49,745,308,0,95,199,214,621,207,0,95,621,207,16465,1265,4583,897,68,76,64,68,10,18,0,95,11060,1207,680,391,474,253,206,252
8600000US75042,75042,ZCTA5 75042,38626,1343,19072,1468,8764,895,5368,969,57,63,3591,816,4,6,207,264,1081,358,0,95,1081,358,19554,1398,7297,1235,108,164,17,28,0,95,0,95,11062,1576,1070,389,715,265,355,322
8600000US75043,75043,ZCTA5 75043,57259,1498,41356,1119,22651,1253,12480,1211,173,85,4053,811,113,93,279,308,1607,460,218,171,1389,439,15903,1315,6415,1133,251,190,91,92,0,95,0,95,8648,1288,498,229,387,222,111,100
8600000US75044,75044,ZCTA5 75044,41234,993,33278,974,20539,856,4012,748,48,48,6791,800,19,33,12,19,1857,522,128,160,1729,507,7956,922,3834,699,23,51,0,95,0,95,0,95,3423,749,676,368,302,217,374,288
8600000US75048,75048,ZCTA5 75048,19310,30,15882,733,12063,869,1794,612,53,47,1662,391,0,95,0,95,310,194,37,62,273,189,3428,732,2125,529,23,37,0,95,0,95,0,95,1222,650,58,65,58,65,0,95
8600000US75050,75050,ZCTA5 75050,39375,1361,20818,1234,14831,1035,4657,703,140,97,845,357,8,12,68,110,269,122,14,23,255,120,18557,1230,13020,1284,200,275,94,95,35,57,33,51,4769,1054,406,193,320,177,86,76
8600000US75051,75051,ZCTA5 75051,38989,1480,16865,1082,9563,786,5824,745,95,58,887,363,0,95,17,30,479,222,32,57,447,219,22124,1553,15184,1387,271,219,420,437,6,10,0,95,5999,1120,244,157,197,163,47,43
8600000US75052,75052,ZCTA5 75052,87647,1651,57646,1691,27150,1422,20007,1392,364,176,8477,914,103,111,227,138,1318,380,66,51,1252,383,30001,1896,20546,1714,466,276,30,32,86,86,0,95,7833,1342,1040,377,708,333,332,190
8600000US75054,75054,ZCTA5 75054,4244,587,3544,579,2238,465,759,306,9,16,373,268,0,95,31,45,134,132,0,95,134,132,700,245,451,210,0,95,0,95,0,95,0,95,214,154,35,56,35,56,0,95
8600000US75056,75056,ZCTA5 75056,46421,1301,37536,1028,27810,1201,2742,635,138,81,5345,769,30,50,49,94,1422,452,0,95,1422,452,8885,1408,6270,1384,84,101,11,20,51,62,0,95,1359,552,1110,452,363,267,747,426
8600000US75057,75057,ZCTA5 75057,12911,933,7174,738,5722,733,815,323,56,45,309,191,0,95,0,95,272,135,5,20,267,130,5737,979,3523,969,5,10,0,95,0,95,0,95,1130,586,1079,664,58,63,1021,660
8600000US75058,75058,ZCTA5 75058,3075,510,2673,485,2596,487,31,33,0,95,19,30,20,37,0,95,7,10,0,95,7,10,402,186,195,137,0,95,0,95,0,95,0,95,196,130,11,19,11,19,0,95
8600000US75060,75060,ZCTA5 75060,45866,1408,20775,1120,15096,1166,2373,529,120,55,2669,544,0,95,215,233,302,138,50,62,252,122,25091,1586,16827,1926,130,157,522,324,21,43,0,95,7330,1559,261,139,154,108,107,108
8600000US75061,75061,ZCTA5 75061,52571,1553,19061,1103,13366,950,3774,636,66,43,1393,350,0,95,126,116,336,175,16,27,320,182,33510,1719,20503,1517,359,278,278,214,12,19,0,95,11923,1539,435,248,261,160,174,183
8600000US75062,75062,ZCTA5 75062,44774,1482,26149,1348,16290,847,5681,822,9,12,3343,658,0,95,198,118,628,296,9,15,619,296,18625,1224,14117,1427,39,48,106,124,0,95,0,95,3636,893,727,363,600,337,127,106
8600000US75063,75063,ZCTA5 75063,35826,1351,32722,1185,12224,907,5707,763,138,113,13630,1120,36,44,166,115,821,389,26,49,795,387,3104,708,2358,737,173,170,23,40,61,70,0,95,433,214,56,71,56,71,0,95
8600000US75065,75065,ZCTA5 75065,10764,242,9054,468,8186,552,245,124,23,37,221,187,19,35,19,28,341,190,0,95,341,190,1710,480,1059,380,25,34,0,95,16,24,0,95,333,317,277,207,142,145,135,148
8600000US75067,75067,ZCTA5 75067,59936,1678,42183,1751,29403,1671,6564,978,59,50,4752,749,103,100,0,95,1302,441,100,103,1202,421,17753,1568,12515,1381,206,126,0,95,21,43,0,95,2779,807,2232,765,397,325,1835,738
8600000US75068,75068,ZCTA5 75068,32804,772,25167,915,18471,926,4826,829,67,75,811,353,11,18,11,17,970,321,65,55,905,324,7637,969,6010,1058,0,95,147,148,0,95,0,95,1236,501,244,169,135,90,109,125
8600000US75069,75069,ZCTA5 75069,33267,1443,20749,911,16586,923,3064,662,66,46,519,230,0,95,157,221,357,153,11,18,346,147,12518,1228,10308,1266,81,103,0,95,0,95,0,95,1990,730,139,99,110,93,29,30
8600000US75070,75070,ZCTA5 75070,70901,1275,64770,1439,52594,1639,5939,899,250,133,4651,1028,32,54,193,180,1111,377,0,95,1111,377,6131,787,5108,798,61,55,15,26,13,26,0,95,571,268,363,179,246,144,117,103
8600000US75071,75071,ZCTA5 75071,35077,1377,29111,1366,23428,1318,4025,724,190,123,950,269,0,95,15,24,503,275,51,88,452,235,5966,987,5165,953,24,32,26,31,0,95,0,95,619,273,132,90,42,46,90,79
8600000US75074,75074,ZCTA5 75074,43797,1478,27449,1172,19131,1281,4493,706,59,44,3002,593,35,52,70,110,659,298,62,67,597,288,16348,1605,14166,1634,42,44,219,162,0,95,0,95,1375,516,546,322,217,203,329,247
8600000US75075,75075,ZCTA5 75075,33509,919,28605,896,23031,877,1818,614,53,39,3212,555,19,27,0,95,472,185,21,33,451,182,4904,762,4114,733,0,95,0,95,18,28,0,95,520,253,252,105,206,89,46,43
8600000US75076,75076,ZCTA5 75076,6959,588,6724,540,6426,503,0,95,96,54,24,26,29,21,0,95,149,93,0,95,149,93,235,197,206,185,0,95,0,95,0,95,0,95,21,33,8,14,8,14,0,95
8600000US75077,75077,ZCTA5 75077,36361,1216,32544,1162,28495,1213,1515,456,80,96,1428,596,43,72,24,26,959,452,9,15,950,451,3817,768,3253,775,36,54,15,18,0,95,0,95,415,237,98,79,51,53,47,54
8600000US75078,75078,ZCTA5 75078,9685,379,8950,529,8252,565,421,209,22,26,185,135,0,95,0,95,70,69,0,95,70,69,735,405,711,406,0,95,0,95,0,95,0,95,24,36,0,95,0,95,0,95
8600000US75080,75080,ZCTA5 75080,44061,1023,33108,1086,26745,1130,1829,551,32,26,3732,571,131,135,0,95,639,312,0,95,639,312,10953,1261,6914,1209,24,33,0,95,0,95,19,34,3876,1152,120,86,69,73,51,54
8600000US75081,75081,ZCTA5 75081,33574,903,29138,1124,17947,940,3802,660,125,93,6479,997,26,47,75,143,684,290,0,95,684,290,4436,791,2789,676,71,76,73,87,57,69,0,95,1267,531,179,153,160,152,19,22
8600000US75082,75082,ZCTA5 75082,21075,676,19650,745,12527,862,1360,449,124,118,5296,692,0,95,13,23,330,170,40,45,290,163,1425,526,1163,489,0,95,77,121,20,32,0,95,80,62,85,87,44,58,41,64
8600000US75087,75087,ZCTA5 75087,27499,1028,24789,953,21749,924,1091,294,128,89,935,353,446,182,12,19,428,157,0,95,428,157,2710,620,2159,652,0,95,8,17,12,19,0,95,531,226,0,95,0,95,0,95
8600000US75088,75088,ZCTA5 75088,25285,849,21304,896,17207,871,2462,539,23,35,1365,314,0,95,14,21,233,136,0,95,233,136,3981,636,3039,625,28,34,0,95,14,21,0,95,804,332,96,91,78,86,18,28
8600000US75089,75089,ZCTA5 75089,28701,843,24413,928,17509,1096,5097,912,123,93,1381,392,32,36,72,117,199,138,0,95,199,138,4288,626,2687,577,247,274,28,38,0,95,0,95,1183,495,143,114,143,114,0,95
8600000US75090,75090,ZCTA5 75090,22844,1098,17427,1008,14203,1038,2241,426,94,93,294,169,0,95,47,54,548,259,62,71,486,250,5417,743,2133,643,4,8,1,3,0,95,0,95,2909,661,370,220,249,162,121,148
8600000US75092,75092,ZCTA5 75092,22971,1079,20569,1048,17750,980,1586,475,349,152,327,167,6,14,0,95,551,226,29,31,522,225,2402,511,1167,385,10,17,47,57,21,24,0,95,995,531,162,106,145,105,17,27
8600000US75093,75093,ZCTA5 75093,47905,1072,44408,1106,33279,1141,2207,610,221,155,7124,767,76,74,299,205,1202,363,106,116,1096,331,3497,588,2236,431,148,137,0,95,16,31,0,95,996,318,101,76,81,68,20,34
8600000US75094,75094,ZCTA5 75094,19605,537,18157,718,9434,778,1678,498,255,172,6093,785,0,95,246,220,451,286,0,95,451,286,1448,436,1108,444,14,23,0,95,0,95,0,95,243,180,83,85,65,75,18,22
8600000US75098,75098,ZCTA5 75098,44861,998,38689,1252,29760,1303,4632,578,313,170,2883,735,96,97,137,128,868,378,53,70,815,373,6172,892,4335,933,21,33,0,95,13,22,0,95,1398,579,405,232,265,167,140,145
8600000US75101,75101,ZCTA5 75101,671,185,282,117,147,66,81,67,16,27,0,95,0,95,0,95,38,47,0,95,38,47,389,150,188,93,0,95,82,90,0,95,0,95,119,73,0,95,0,95,0,95
8600000US75102,75102,ZCTA5 75102,1076,366,1042,358,994,353,48,77,0,95,0,95,0,95,0,95,0,95,0,95,0,95,34,36,21,25,0,95,0,95,0,95,0,95,7,12,6,13,6,13,0,95
8600000US75103,75103,ZCTA5 75103,13873,854,12852,815,12455,792,218,102,110,83,8,15,0,95,10,16,51,37,2,5,49,37,1021,297,861,276,0,95,0,95,0,95,0,95,115,79,45,72,45,72,0,95
8600000US75104,75104,ZCTA5 75104,44213,389,37474,1141,12866,859,22501,1341,69,46,1133,520,0,95,78,102,827,383,69,51,758,376,6739,1065,3988,804,210,144,0,95,15,24,0,95,2339,807,187,98,172,96,15,21
8600000US75105,75105,ZCTA5 75105,295,142,295,142,287,142,8,10,0,95,0,95,0,95,0,95,0,95,0,95,0,95,0,95,0,95,0,95,0,95,0,95,0,95,0,95,0,95,0,95,0,95
8600000US75109,75109,ZCTA5 75109,4044,389,3809,369,3675,376,108,89,1,3,3,7,0,95,0,95,22,26,0,95,22,26,235,100,148,76,0,95,0,95,0,95,0,95,82,52,5,8,4,8,1,2
8600000US75110,75110,ZCTA5 75110,28034,554,19830,589,14047,646,5196,329,52,43,274,50,0,95,0,95,261,108,0,95,261,108,8204,431,5101,695,108,85,909,492,0,95,0,95,1822,570,264,203,157,133,107,144
8600000US75114,75114,ZCTA5 75114,4410,338,4022,395,3552,335,306,175,17,27,23,33,0,95,0,95,124,102,0,95,124,102,388,203,328,208,0,95,0,95,0,95,0,95,20,22,40,52,40,52,0,95
8600000US75115,75115,ZCTA5 75115,47656,94,42924,715,9762,1056,31733,1322,222,244,408,206,19,32,192,174,588,315,118,162,470,239,4732,702,3459,682,47,51,35,47,0,95,0,95,1077,536,114,78,77,58,37,43
8600000US75116,75116,ZCTA5 75116,19403,832,10978,721,7004,585,3476,499,34,39,169,128,0,95,120,168,175,92,8,12,167,88,8425,1031,3945,1203,37,43,149,224,18,29,0,95,3943,933,333,290,251,261,82,114
8600000US75117,75117,ZCTA5 75117,3069,379,2894,392,2690,384,150,97,5,10,32,48,0,95,0,95,17,16,0,95,17,16,175,114,124,104,0,95,0,95,0,95,0,95,39,39,12,15,4,7,8,13
8600000US75119,75119,ZCTA5 75119,25723,788,17125,848,13805,736,2637,406,92,84,103,102,11,20,28,37,449,231,0,95,449,231,8598,870,6016,944,16,25,329,276,0,95,0,95,2035,527,202,94,166,86,36,46
8600000US75124,75124,ZCTA5 75124,4253,551,3846,523,3745,528,26,33,22,40,30,45,0,95,0,95,23,26,0,95,23,26,407,279,396,276,0,95,0,95,0,95,0,95,0,95,11,17,0,95,11,17
8600000US75125,75125,ZCTA5 75125,7046,831,4528,803,3203,594,887,256,0,95,122,129,10,16,0,95,306,265,0,95,306,265,2518,719,1342,548,65,61,427,472,0,95,0,95,620,418,64,99,64,99,0,95
8600000US75126,75126,ZCTA5 75126,30324,913,26108,923,21572,864,3478,488,75,105,196,132,193,270,12,18,582,206,9,14,573,207,4216,470,3198,504,100,76,0,95,0,95,0,95,666,327,252,172,182,159,70,59
8600000US75127,75127,ZCTA5 75127,1581,232,1391,213,1346,210,2,4,37,33,0,95,0,95,0,95,6,10,0,95,6,10,190,82,128,61,0,95,0,95,0,95,0,95,57,68,5,10,5,10,0,95
8600000US75132,75132,ZCTA5 75132,268,187,268,187,268,187,0,95,0,95,0,95,0,95,0,95,0,95,0,95,0,95,0,95,0,95,0,95,0,95,0,95,0,95,0,95,0,95,0,95,0,95
8600000US75134,75134,ZCTA5 75134,19872,910,15629,952,2342,506,12976,1027,69,97,50,48,0,95,13,22,179,149,0,95,179,149,4243,769,2758,780,40,48,0,95,0,95,0,95,1238,454,207,149,83,106,124,105
8600000US75135,75135,ZCTA5 75135,5124,471,4699,449,4338,446,256,133,48,49,13,19,0,95,0,95,44,39,0,95,44,39,425,225,163,123,0,95,0,95,0,95,0,95,226,169,36,42,23,37,13,22
8600000US75137,75137,ZCTA5 75137,18795,833,14183,941,7185,746,6167,762,6,11,400,243,0,95,35,55,390,195,125,137,265,134,4612,748,3297,731,55,87,0,95,0,95,0,95,1247,482,13,21,0,95,13,21
8600000US75140,75140,ZCTA5 75140,7409,639,6666,681,6286,676,9,9,50,42,17,27,133,170,0,95,171,95,24,35,147,91,743,185,608,171,0,95,0,95,0,95,0,95,109,92,26,28,5,9,21,26
8600000US75141,75141,ZCTA5 75141,4964,241,3158,364,1059,242,2066,338,0,95,0,95,0,95,0,95,33,28,0,95,33,28,1806,349,1535,363,8,10,39,65,0,95,0,95,224,206,0,95,0,95,0,95
8600000US75142,75142,ZCTA5 75142,19111,1061,14859,1005,13635,989,766,194,99,98,45,51,0,95,0,95,314,156,0,95,314,156,4252,525,3420,550,65,111,65,102,0,95,0,95,590,218,112,87,87,86,25,35
8600000US75143,75143,ZCTA5 75143,15587,1104,14028,978,13412,1007,331,159,144,81,35,45,0,95,0,95,106,70,10,16,96,65,1559,529,1148,445,0,95,0,95,0,95,0,95,299,290,112,124,112,124,0,95
8600000US75144,75144,ZCTA5 75144,3296,388,2834,273,1650,258,1111,249,13,12,0,95,0,95,0,95,60,44,11,18,49,42,462,324,366,322,0,95,21,32,0,95,0,95,64,66,11,16,11,16,0,95
8600000US75146,75146,ZCTA5 75146,16598,953,13986,1045,3168,491,10699,904,14,15,0,95,0,95,66,96,39,52,0,95,39,52,2612,857,1918,893,34,55,177,235,0,95,0,95,483,386,0,95,0,95,0,95
8600000US75147,75147,ZCTA5 75147,8020,1071,7123,948,6962,929,120,123,11,16,20,32,0,95,0,95,10,16,0,95,10,16,897,436,801,432,0,95,0,95,0,95,0,95,61,86,35,40,35,40,0,95
8600000US75148,75148,ZCTA5 75148,6842,550,6392,584,5729,545,609,205,0,95,28,39,0,95,0,95,26,34,0,95,26,34,450,241,333,223,0,95,0,95,0,95,0,95,112,92,5,8,5,8,0,95
8600000US75149,75149,ZCTA5 75149,56358,1477,37524,1494,23817,1139,11995,1129,76,51,1260,347,0,95,76,68,300,118,44,75,256,100,18834,1447,15873,1653,118,125,36,42,0,95,0,95,2280,661,527,291,478,273,49,80
8600000US75150,75150,ZCTA5 75150,57354,1311,40819,1529,28438,1199,9291,1146,76,54,1768,569,0,95,310,317,936,310,29,30,907,309,16535,1390,10291,1248,53,62,146,166,57,96,36,63,5210,1126,742,346,460,269,282,270
8600000US75152,75152,ZCTA5 75152,4801,677,3122,470,2990,464,36,34,34,45,0,95,0,95,0,95,62,55,0,95,62,55,1679,565,746,380,0,95,61,69,0,95,0,95,708,441,164,149,85,121,79,88
8600000US75153,75153,ZCTA5 75153,750,284,551,248,398,215,78,92,42,52,0,95,0,95,0,95,33,42,0,95,33,42,199,149,160,155,0,95,0,95,0,95,0,95,39,57,0,95,0,95,0,95
8600000US75154,75154,ZCTA5 75154,34546,857,26701,1118,18121,817,7727,947,177,99,182,170,7,11,11,23,476,274,39,64,437,269,7845,1149,5305,1029,359,305,207,175,12,20,0,95,1781,492,181,155,101,84,80,95
8600000US75155,75155,ZCTA5 75155,2614,355,1550,315,1490,316,49,45,0,95,0,95,0,95,0,95,11,14,7,11,4,9,1064,298,461,176,0,95,157,200,0,95,0,95,388,193,58,48,52,47,6,9
8600000US75156,75156,ZCTA5 75156,14516,684,13724,715,13170,739,147,146,78,55,31,46,21,35,40,56,237,144,0,95,237,144,792,295,547,240,51,54,0,95,40,70,0,95,142,108,12,20,9,20,3,6
8600000US75157,75157,ZCTA5 75157,399,161,389,158,178,65,188,129,0,95,0,95,0,95,0,95,23,31,0,95,23,31,10,15,4,6,0,95,0,95,0,95,0,95,6,13,0,95,0,95,0,95
8600000US75158,75158,ZCTA5 75158,4883,548,4531,504,4362,504,74,85,18,21,12,21,0,95,0,95,65,67,0,95,65,67,352,163,193,114,0,95,6,11,0,95,0,95,143,115,10,14,7,12,3,6
8600000US75159,75159,ZCTA5 75159,17403,474,13095,771,9769,807,2920,636,89,67,29,37,0,95,0,95,288,150,69,102,219,129,4308,846,3574,844,88,78,22,28,0,95,0,95,546,264,78,68,78,68,0,95
8600000US75160,75160,ZCTA5 75160,22285,802,16322,908,11490,837,4061,480,92,65,212,141,0,95,35,45,432,172,0,95,432,172,5963,601,5105,709,24,32,0,95,0,95,0,95,759,406,75,86,47,80,28,38
8600000US75161,75161,ZCTA5 75161,6507,951,5852,848,4787,721,596,182,0,95,139,192,5,11,0,95,325,249,0,95,325,249,655,337,349,289,38,63,0,95,0,95,6,13,262,243,0,95,0,95,0,95
8600000US75163,75163,ZCTA5 75163,1863,304,1835,307,1691,310,131,70,0,95,0,95,0,95,0,95,13,17,0,95,13,17,28,26,28,26,0,95,0,95,0,95,0,95,0,95,0,95,0,95,0,95
8600000US75164,75164,ZCTA5 75164,435,125,393,116,372,112,17,28,4,6,0,95,0,95,0,95,0,95,0,95,0,95,42,45,21,26,0,95,0,95,0,95,0,95,21,35,0,95,0,95,0,95
8600000US75165,75165,ZCTA5 75165,37086,900,28074,1148,23058,1116,4207,655,112,64,329,194,81,102,23,40,264,128,3,5,261,128,9012,901,5983,1020,66,79,432,352,7,11,0,95,2176,650,348,151,239,112,109,104
8600000US75166,75166,ZCTA5 75166,3131,457,2936,433,2456,404,323,249,10,17,108,150,0,95,0,95,39,43,0,95,39,43,195,100,154,99,0,95,0,95,0,95,0,95,41,39,0,95,0,95,0,95
8600000US75167,75167,ZCTA5 75167,9516,779,7992,777,7462,764,325,169,88,87,47,59,0,95,0,95,70,67,37,53,33,39,1524,463,1299,477,16,24,0,95,1,3,0,95,190,164,18,30,18,30,0,95
8600000US75169,75169,ZCTA5 75169,14507,897,13483,866,12622,862,590,219,122,58,30,35,0,95,9,14,110,71,0,95,110,71,1024,330,851,330,0,95,23,27,0,95,0,95,97,86,53,50,2,9,51,48
8600000US75172,75172,ZCTA5 75172,4034,244,2033,346,949,259,1043,247,18,22,3,5,0,95,9,14,11,16,0,95,11,16,2001,389,1723,398,0,95,0,95,0,95,0,95,278,177,0,95,0,95,0,95
8600000US75173,75173,ZCTA5 75173,4845,596,4161,579,3730,529,145,123,22,22,19,23,57,79,0,95,188,218,0,95,188,218,684,350,400,293,0,95,0,95,0,95,0,95,284,237,0,95,0,95,0,95
