GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Not Hispanic or Latino:,Margin of Error; Not Hispanic or Latino:,Estimate; Not Hispanic or Latino: - White alone,Margin of Error; Not Hispanic or Latino: - White alone,Estimate; Not Hispanic or Latino: - Black or African American alone,Margin of Error; Not Hispanic or Latino: - Black or African American alone,Estimate; Not Hispanic or Latino: - American Indian and Alaska Native alone,Margin of Error; Not Hispanic or Latino: - American Indian and Alaska Native alone,Estimate; Not Hispanic or Latino: - Asian alone,Margin of Error; Not Hispanic or Latino: - Asian alone,Estimate; Not Hispanic or Latino: - Native Hawaiian and Other Pacific Islander alone,Margin of Error; Not Hispanic or Latino: - Native Hawaiian and Other Pacific Islander alone,Estimate; Not Hispanic or Latino: - Some other race alone,Margin of Error; Not Hispanic or Latino: - Some other race alone,Estimate; Not Hispanic or Latino: - Two or more races:,Margin of Error; Not Hispanic or Latino: - Two or more races:,Estimate; Not Hispanic or Latino: - Two or more races: - Two races including Some other race,Margin of Error; Not Hispanic or Latino: - Two or more races: - Two races including Some other race,"Estimate; Not Hispanic or Latino: - Two or more races: - Two races excluding Some other race, and three or more races","Margin of Error; Not Hispanic or Latino: - Two or more races: - Two races excluding Some other race, and three or more races",Estimate; Hispanic or Latino:,Margin of Error; Hispanic or Latino:,Estimate; Hispanic or Latino: - White alone,Margin of Error; Hispanic or Latino: - White alone,Estimate; Hispanic or Latino: - Black or African American alone,Margin of Error; Hispanic or Latino: - Black or African American alone,Estimate; Hispanic or Latino: - American Indian and Alaska Native alone,Margin of Error; Hispanic or Latino: - American Indian and Alaska Native alone,Estimate; Hispanic or Latino: - Asian alone,Margin of Error; Hispanic or Latino: - Asian alone,Estimate; Hispanic or Latino: - Native Hawaiian and Other Pacific Islander alone,Margin of Error; Hispanic or Latino: - Native Hawaiian and Other Pacific Islander alone,Estimate; Hispanic or Latino: - Some other race alone,Margin of Error; Hispanic or Latino: - Some other race alone,Estimate; Hispanic or Latino: - Two or more races:,Margin of Error; Hispanic or Latino: - Two or more races:,Estimate; Hispanic or Latino: - Two or more races: - Two races including Some other race,Margin of Error; Hispanic or Latino: - Two or more races: - Two races including Some other race,"Estimate; Hispanic or Latino: - Two or more races: - Two races excluding Some other race, and three or more races","Margin of Error; Hispanic or Latino: - Two or more races: - Two races excluding Some other race, and three or more races"
8600000US73430,73430,ZCTA5 73430,1225,175,1225,175,1123,173,0,9,92,63,10,17,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
8600000US73931,73931,ZCTA5 73931,646,127,577,117,577,117,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,69,57,35,34,0,9,0,9,0,9,0,9,34,47,0,9,0,9,0,9
8600000US73949,73949,ZCTA5 73949,1477,202,975,156,971,156,0,11,0,11,2,3,0,11,0,11,2,3,0,11,2,3,502,158,106,44,0,11,0,11,0,11,0,11,394,150,2,3,2,3,0,11
8600000US75001,75001,ZCTA5 75001,14128,285,10851,630,7403,543,1594,335,25,23,1477,414,0,20,0,20,352,116,16,29,336,108,3277,561,1854,459,24,26,43,65,6,9,0,20,1183,420,167,110,116,96,51,50
8600000US75002,75002,ZCTA5 75002,68347,1076,59100,1440,44531,1589,6441,872,284,187,6020,958,41,78,87,78,1696,551,119,104,1577,549,9247,966,7429,985,96,85,151,195,15,23,0,30,1116,500,440,248,285,201,155,112
8600000US75006,75006,ZCTA5 75006,49620,425,24985,880,17810,667,3234,581,45,39,3389,519,0,27,65,100,442,150,20,31,422,146,24635,916,20161,1004,82,66,121,77,51,72,0,27,3893,791,327,146,241,130,86,74
8600000US75007,75007,ZCTA5 75007,53513,1043,39899,1260,26281,950,4010,537,74,63,8121,793,27,46,62,56,1324,346,9,14,1315,346,13614,1130,11582,1065,59,61,201,142,0,30,0,30,1253,413,519,226,296,121,223,165
8600000US75009,75009,ZCTA5 75009,9409,776,7951,700,7608,723,104,94,24,34,84,67,0,18,0,18,131,116,0,18,131,116,1458,391,697,296,65,103,0,18,0,18,0,18,680,402,16,26,0,18,16,26
8600000US75010,75010,ZCTA5 75010,24529,952,21321,1030,10614,1028,2999,702,122,98,6725,960,112,155,0,24,749,330,24,33,725,328,3208,559,2349,585,200,219,0,24,28,50,0,24,568,435,63,65,63,65,0,24
8600000US75013,75013,ZCTA5 75013,35568,999,33186,1011,22669,921,1821,625,116,95,7485,640,14,22,152,184,929,358,0,27,929,358,2382,432,1789,376,0,27,20,34,61,66,0,27,228,190,284,252,85,94,199,237
8600000US75019,75019,ZCTA5 75019,40610,309,36078,503,24942,772,1825,508,101,130,8348,598,0,27,45,56,817,262,21,23,796,255,4532,549,3491,415,47,48,0,27,32,35,0,27,792,464,170,93,88,61,82,73
8600000US75020,75020,ZCTA5 75020,22325,722,20305,743,17554,737,1598,336,313,154,201,124,20,25,86,102,533,160,0,24,533,160,2020,518,1556,505,10,16,8,15,0,24,0,24,372,213,74,66,74,66,0,24
8600000US75021,75021,ZCTA5 75021,7995,483,7301,432,6545,452,170,129,205,97,121,94,13,14,0,18,247,113,0,18,247,113,694,263,620,262,0,18,5,8,0,18,0,18,39,43,30,44,0,18,30,44
8600000US75022,75022,ZCTA5 75022,23626,685,21712,743,17913,726,455,226,14,22,2860,356,0,24,54,50,416,188,71,85,345,159,1914,389,1823,396,0,24,36,45,0,24,0,24,9,12,46,44,2,6,44,43
8600000US75023,75023,ZCTA5 75023,47787,928,40537,978,28877,1189,3803,752,139,94,6390,1040,7,10,52,69,1269,332,56,55,1213,321,7250,727,6394,682,54,42,0,27,32,36,0,27,574,279,196,96,129,89,67,48
8600000US75024,75024,ZCTA5 75024,40843,964,38197,1001,21201,891,2334,546,197,103,13702,1064,9,16,33,32,721,220,108,70,613,220,2646,495,2327,471,0,27,5,8,15,22,0,27,265,128,34,43,25,39,9,15
8600000US75025,75025,ZCTA5 75025,53483,1251,50097,1163,29588,1129,4068,640,131,93,15078,1027,0,30,91,72,1141,333,114,164,1027,264,3386,547,2831,472,11,19,56,87,89,100,0,30,257,148,142,100,58,53,84,83
8600000US75028,75028,ZCTA5 75028,45225,659,41025,767,33702,913,2414,644,291,123,3609,475,0,27,112,102,897,235,0,27,897,235,4200,570,3302,512,16,22,38,43,88,113,0,27,393,187,363,183,252,154,111,86
8600000US75032,75032,ZCTA5 75032,30877,834,25281,829,22187,872,1677,325,8,12,679,226,0,27,0,27,730,338,67,104,663,309,5596,609,5064,601,0,27,0,27,56,65,0,27,304,159,172,158,172,158,0,27
8600000US75034,75034,ZCTA5 75034,85700,1169,72300,1216,54307,1254,5717,658,286,138,9786,822,41,58,333,256,1830,430,103,81,1727,416,13400,1279,9025,1481,155,128,156,157,184,151,0,30,2989,826,891,343,587,270,304,229
8600000US75035,75035,ZCTA5 75035,56427,919,50537,1151,34603,1310,4461,609,181,136,9351,753,52,78,150,152,1739,447,113,98,1626,437,5890,677,4469,688,9,21,19,25,15,21,0,30,610,216,768,315,228,134,540,279
8600000US75038,75038,ZCTA5 75038,29643,1264,22849,1163,5983,676,7280,1013,63,54,8446,1075,205,147,170,190,702,254,151,155,551,214,6794,889,4905,847,154,149,21,20,58,71,0,24,1506,433,150,96,78,50,72,76
8600000US75039,75039,ZCTA5 75039,14724,772,12735,772,5622,681,1432,344,74,55,5111,658,0,20,88,79,408,198,100,140,308,143,1989,463,1547,413,158,219,14,22,0,20,0,20,181,111,89,78,36,41,53,72
8600000US75040,75040,ZCTA5 75040,60948,1565,33661,1183,16926,941,7512,1025,170,133,6498,711,10,17,51,57,2494,678,17,20,2477,677,27287,1566,13004,1297,114,93,141,124,42,45,0,30,12748,1510,1238,479,960,433,278,209
8600000US75041,75041,ZCTA5 75041,32098,1283,12357,709,8394,663,2521,543,96,57,507,209,9,15,0,27,830,346,0,27,830,346,19741,1333,8325,1066,44,50,247,201,9,14,0,27,10632,1403,484,275,436,278,48,44
8600000US75042,75042,ZCTA5 75042,40264,1604,17718,1172,7808,613,3218,594,94,96,5456,802,4,7,41,44,1097,424,78,80,1019,383,22546,1625,11296,1587,8,11,17,21,0,27,0,27,10301,1388,924,383,875,380,49,57
8600000US75043,75043,ZCTA5 75043,60452,1559,42678,1564,23173,1019,12793,1135,94,62,4637,590,53,48,289,385,1639,484,120,122,1519,447,17774,1320,8464,1189,289,247,98,88,119,134,56,73,8002,1319,746,321,549,277,197,139
8600000US75044,75044,ZCTA5 75044,40623,1261,31738,1147,17694,833,3990,640,107,103,7350,832,0,27,31,37,2566,668,289,275,2277,642,8885,1122,4996,1046,201,177,17,26,16,27,0,27,2928,1043,727,565,223,164,504,490
8600000US75048,75048,ZCTA5 75048,22585,71,19224,853,12923,1034,2802,829,0,24,2711,489,0,24,20,35,768,549,0,24,768,549,3361,851,2267,770,336,388,0,24,0,24,0,24,409,270,349,282,296,273,53,77
8600000US75050,75050,ZCTA5 75050,41765,1411,20289,1175,11948,904,6309,824,86,88,1239,563,12,12,186,143,509,255,24,51,485,245,21476,1499,18181,1526,176,189,125,118,0,27,8,14,2652,617,334,157,182,131,152,109
8600000US75051,75051,ZCTA5 75051,42711,1388,17688,1027,8704,726,7469,915,50,38,961,292,0,27,18,25,486,199,5,8,481,200,25023,1397,20973,1554,51,51,62,53,2,6,0,27,3580,759,355,177,175,105,180,153
8600000US75052,75052,ZCTA5 75052,91137,1799,58659,1766,24612,1360,24383,1727,274,157,7755,909,46,71,135,170,1454,361,163,119,1291,352,32478,2041,27333,2020,327,180,37,41,18,22,0,30,4116,1068,647,255,373,199,274,194
8600000US75054,75054,ZCTA5 75054,7366,754,6147,685,2619,500,2318,450,42,69,777,359,0,18,40,63,351,243,0,18,351,243,1219,484,892,378,13,21,0,18,0,18,23,36,208,224,83,100,83,100,0,18
8600000US75056,75056,ZCTA5 75056,53186,1186,43379,1146,31646,1252,4167,805,240,142,6111,688,2,5,131,100,1082,396,67,80,1015,376,9807,1149,7552,1162,158,171,92,130,71,101,0,30,1547,547,387,253,223,184,164,160
8600000US75057,75057,ZCTA5 75057,13749,718,7977,528,5331,579,1158,320,11,14,569,249,71,92,84,103,753,309,14,23,739,308,5772,674,5221,668,5,7,0,20,0,20,0,20,323,224,223,133,106,87,117,94
8600000US75058,75058,ZCTA5 75058,2872,355,2286,323,2227,321,12,21,0,13,0,13,12,16,0,13,35,25,0,13,35,25,586,215,504,190,0,13,0,13,0,13,0,13,80,64,2,5,2,5,0,13
8600000US75060,75060,ZCTA5 75060,47538,1313,19480,904,14068,851,2227,548,32,27,2618,467,0,27,90,93,445,206,63,92,382,177,28058,1354,18911,1474,64,74,132,117,0,27,0,27,8350,1223,601,271,418,250,183,125
8600000US75061,75061,ZCTA5 75061,53328,1535,19570,994,11997,807,5001,598,47,24,1937,343,27,40,31,26,530,230,15,31,515,219,33758,1557,21977,1416,119,105,164,152,20,22,0,30,11042,1323,436,180,297,111,139,144
8600000US75062,75062,ZCTA5 75062,47347,1739,27041,1497,14935,1076,6375,934,90,88,4194,985,142,114,372,337,933,262,94,68,839,250,20306,1606,14528,1491,151,170,125,147,25,39,0,27,5092,1232,385,265,273,247,112,120
8600000US75063,75063,ZCTA5 75063,38233,1099,34696,1210,10663,1011,6199,928,110,82,16409,1086,0,27,182,150,1133,506,95,115,1038,508,3537,643,2578,564,49,78,118,144,20,32,0,27,443,208,329,203,164,140,165,129
8600000US75065,75065,ZCTA5 75065,11537,190,10098,531,9138,664,394,248,9,14,280,180,0,20,15,24,262,168,0,20,262,168,1439,527,1295,491,38,60,0,20,0,20,0,20,48,51,58,71,46,70,12,14
8600000US75067,75067,ZCTA5 75067,66088,1207,44653,1629,28939,1346,7022,870,108,69,6504,1015,0,30,48,37,2032,450,169,196,1863,404,21435,1508,16907,1444,410,217,108,147,29,31,0,30,2832,808,1149,483,238,124,911,450
8600000US75068,75068,ZCTA5 75068,46216,1213,35074,1380,24626,1159,7524,1232,149,113,994,342,0,27,682,831,1099,385,38,43,1061,372,11142,975,7247,993,193,193,165,187,100,114,0,27,3069,819,368,243,282,237,86,77
8600000US75069,75069,ZCTA5 75069,36245,1382,24049,896,19645,936,3400,562,98,97,369,229,2,4,250,318,285,148,0,27,285,148,12196,1304,10679,1487,42,51,49,43,15,26,0,27,1188,720,223,115,134,96,89,80
8600000US75070,75070,ZCTA5 75070,85063,1568,74662,1626,59116,1638,7738,1004,320,144,5608,898,27,32,69,78,1784,481,30,35,1754,486,10401,1159,9018,1102,343,347,0,30,124,101,23,26,523,220,370,175,113,89,257,146
8600000US75071,75071,ZCTA5 75071,43547,1413,36423,1323,28357,1568,5592,1007,121,104,1423,383,7,12,292,263,631,211,44,51,587,210,7124,1069,5881,1072,120,105,106,160,103,153,0,27,633,340,281,247,166,217,115,109
8600000US75074,75074,ZCTA5 75074,47916,1515,30948,1321,19054,1334,5755,876,29,30,4896,693,58,61,210,166,946,326,44,43,902,315,16968,1422,14387,1495,78,68,150,180,0,27,0,27,1792,713,561,270,231,155,330,200
8600000US75075,75075,ZCTA5 75075,35558,866,29837,809,23533,883,2441,573,133,100,2953,388,0,27,5,9,772,238,96,100,676,227,5721,738,4482,713,54,51,45,71,14,25,14,25,859,391,253,142,140,79,113,99
8600000US75076,75076,ZCTA5 75076,7542,650,7145,625,6812,616,59,81,135,64,0,18,0,18,0,18,139,87,0,18,139,87,397,181,337,171,0,18,0,18,0,18,0,18,33,31,27,43,27,43,0,18
8600000US75077,75077,ZCTA5 75077,35890,1159,32172,1021,27539,1084,2305,550,62,58,1504,440,1,2,13,20,748,268,56,54,692,262,3718,959,3117,929,102,187,4,7,0,27,0,27,409,202,86,61,65,56,21,34
8600000US75078,75078,ZCTA5 75078,15080,509,13565,620,12129,714,817,291,50,42,471,238,0,20,10,16,88,54,0,20,88,54,1515,383,1359,362,39,66,0,20,9,14,0,20,70,83,38,38,23,33,15,17
8600000US75080,75080,ZCTA5 75080,47897,1177,36476,1328,27952,1192,2692,603,142,129,4477,594,190,195,95,135,928,254,7,16,921,256,11421,1480,8126,1503,0,27,4,7,73,87,35,53,2931,1057,252,159,167,141,85,57
8600000US75081,75081,ZCTA5 75081,35269,1070,29864,1034,17251,855,4808,795,63,34,6597,698,7,14,0,27,1138,394,7,11,1131,395,5405,771,3591,743,16,19,13,19,0,27,0,27,1336,419,449,226,207,131,242,192
8600000US75082,75082,ZCTA5 75082,23014,577,20823,667,12440,725,1712,436,115,79,5550,713,50,77,34,41,922,327,50,80,872,321,2191,347,1810,314,18,30,0,24,13,29,0,24,188,191,162,123,104,103,58,67
8600000US75087,75087,ZCTA5 75087,31253,1017,27235,1012,23762,920,1375,394,128,80,799,289,85,91,97,108,989,351,0,27,989,351,4018,707,3245,730,21,37,0,27,0,27,17,27,497,259,238,146,194,134,44,61
8600000US75088,75088,ZCTA5 75088,25827,902,20819,856,15226,906,3303,525,60,54,1473,426,0,24,0,24,757,441,472,431,285,153,5008,812,4305,778,85,135,0,24,0,24,0,24,384,254,234,170,97,77,137,119
8600000US75089,75089,ZCTA5 75089,31461,887,24214,1074,16282,976,4633,645,51,72,2698,517,36,59,48,79,466,265,12,19,454,263,7247,889,5231,939,535,407,31,51,24,43,0,27,795,505,631,586,208,185,423,545
8600000US75090,75090,ZCTA5 75090,23860,948,17666,855,13340,792,3240,418,180,103,324,164,0,24,0,24,582,204,0,24,582,204,6194,598,4857,702,29,26,11,17,0,24,0,24,1095,498,202,128,103,81,99,114
8600000US75092,75092,ZCTA5 75092,23404,913,20855,914,17928,852,1602,419,387,189,385,144,11,13,0,24,542,204,94,106,448,186,2549,469,1803,376,17,20,77,75,0,24,12,17,374,205,266,137,166,117,100,77
8600000US75093,75093,ZCTA5 75093,47883,1031,44594,1038,32271,994,2464,524,301,139,8133,780,47,47,66,84,1312,437,69,85,1243,411,3289,535,2294,450,308,254,0,27,0,27,0,27,458,265,229,169,182,163,47,45
8600000US75094,75094,ZCTA5 75094,22159,366,20856,634,11097,1163,2800,1070,0,24,6542,930,16,26,0,24,401,207,0,24,401,207,1303,597,1112,584,10,16,33,93,63,74,15,27,70,94,0,24,0,24,0,24
8600000US75098,75098,ZCTA5 75098,50835,869,41920,1536,32487,1998,6050,1331,197,124,1753,561,70,89,0,30,1363,444,36,59,1327,445,8915,1382,6530,1327,58,64,0,30,0,30,0,30,1841,796,486,274,104,78,382,269
8600000US75101,75101,ZCTA5 75101,607,126,263,90,187,77,63,47,10,12,0,13,0,13,0,13,3,5,0,13,3,5,344,94,286,93,7,12,4,6,0,13,0,13,40,34,7,8,0,13,7,8
8600000US75102,75102,ZCTA5 75102,1261,333,825,230,757,216,68,100,0,13,0,13,0,13,0,13,0,13,0,13,0,13,436,277,373,263,0,13,0,13,0,13,0,13,63,93,0,13,0,13,0,13
8600000US75103,75103,ZCTA5 75103,13487,874,12676,792,11777,753,251,147,33,46,166,92,46,64,42,67,361,130,11,15,350,129,811,337,554,227,0,20,0,20,0,20,0,20,251,258,6,11,0,20,6,11
8600000US75104,75104,ZCTA5 75104,47571,314,37573,1129,9870,661,25012,1212,101,82,1417,517,1,2,7,11,1165,465,66,82,1099,460,9998,1048,8387,919,135,104,18,20,11,15,6,10,891,317,550,363,449,341,101,102
8600000US75105,75105,ZCTA5 75105,135,55,129,53,127,53,2,4,0,13,0,13,0,13,0,13,0,13,0,13,0,13,6,8,6,8,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
8600000US75109,75109,ZCTA5 75109,4308,400,4037,382,3629,332,254,202,0,13,6,8,0,13,2,3,146,98,0,13,146,98,271,118,218,108,0,13,0,13,0,13,0,13,52,41,1,3,0,13,1,3
8600000US75110,75110,ZCTA5 75110,28648,637,19968,605,13881,515,5110,320,25,41,295,60,440,24,22,34,195,112,0,24,195,112,8680,511,6281,711,137,161,665,388,0,24,0,24,1051,418,546,302,164,146,382,288
8600000US75114,75114,ZCTA5 75114,4874,515,4280,585,3823,535,393,145,5,8,8,12,0,13,0,13,51,56,0,13,51,56,594,325,508,267,0,13,0,13,0,13,0,13,80,124,6,10,6,10,0,13
8600000US75115,75115,ZCTA5 75115,51147,131,43705,1150,7298,837,35368,1218,37,37,174,121,59,73,57,58,712,368,42,57,670,362,7442,1162,6001,1159,421,252,0,30,0,30,12,18,856,403,152,98,107,76,45,68
8600000US75116,75116,ZCTA5 75116,20465,734,11613,796,5835,481,5373,727,35,40,177,105,0,24,41,61,152,117,0,24,152,117,8852,818,7400,926,157,178,0,24,0,24,0,24,1101,573,194,156,119,91,75,97
8600000US75117,75117,ZCTA5 75117,3505,338,3252,357,3039,340,131,95,14,20,0,13,0,13,0,13,68,60,0,13,68,60,253,175,207,161,0,13,8,13,0,13,0,13,33,46,5,8,5,8,0,13
8600000US75119,75119,ZCTA5 75119,26853,720,16935,915,14058,881,2203,419,38,36,54,67,0,24,0,24,582,218,28,31,554,211,9918,774,6883,1053,35,40,670,544,0,24,0,24,2003,669,327,188,124,147,203,202
8600000US75124,75124,ZCTA5 75124,4083,603,3935,596,3856,587,39,44,0,13,0,13,0,13,0,13,40,30,0,13,40,30,148,79,131,75,0,13,0,13,0,13,0,13,13,20,4,9,2,4,2,5
8600000US75125,75125,ZCTA5 75125,5739,715,3782,635,2946,620,781,259,0,18,0,18,0,18,5,8,50,39,0,18,50,39,1957,392,1331,498,5,7,56,91,0,18,0,18,477,262,88,93,43,57,45,72
8600000US75126,75126,ZCTA5 75126,37042,1173,30013,1141,24859,1060,3707,578,69,70,267,171,283,319,60,79,768,322,15,24,753,318,7029,635,5445,681,98,78,0,27,0,27,6,11,954,515,526,227,294,173,232,141
8600000US75127,75127,ZCTA5 75127,1862,329,1684,304,1574,275,70,70,16,15,0,13,0,13,0,13,24,24,0,13,24,24,178,106,159,101,0,13,0,13,0,13,0,13,19,20,0,13,0,13,0,13
8600000US75132,75132,ZCTA5 75132,1093,459,938,403,806,393,132,157,0,13,0,13,0,13,0,13,0,13,0,13,0,13,155,234,155,234,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
8600000US75134,75134,ZCTA5 75134,21397,889,16848,1122,1928,357,14340,1084,0,24,51,52,0,24,107,151,422,241,78,96,344,237,4549,1061,3720,919,309,377,55,57,0,24,0,24,280,158,185,131,109,112,76,63
8600000US75135,75135,ZCTA5 75135,6312,590,5445,548,5181,540,243,132,0,18,0,18,0,18,0,18,21,17,0,18,21,17,867,366,236,139,0,18,0,18,4,6,0,18,627,339,0,18,0,18,0,18
8600000US75137,75137,ZCTA5 75137,19102,734,14042,815,5610,489,7906,703,5,10,277,206,14,22,50,48,180,94,23,26,157,91,5060,838,4250,829,71,117,0,20,16,25,0,20,544,271,179,128,61,64,118,112
8600000US75140,75140,ZCTA5 75140,6843,484,5896,615,5547,568,66,70,9,16,42,53,144,185,0,18,88,51,3,6,85,50,947,287,843,297,0,18,0,18,0,18,5,7,67,58,32,39,22,35,10,16
8600000US75141,75141,ZCTA5 75141,5672,190,3579,273,1393,212,2019,235,42,43,0,18,70,91,0,18,55,45,0,18,55,45,2093,245,1742,301,84,54,17,16,0,18,0,18,223,143,27,23,14,16,13,18
8600000US75142,75142,ZCTA5 75142,18020,877,13629,937,12542,917,824,233,17,21,5,8,0,20,0,20,241,93,0,20,241,93,4391,750,2915,502,51,47,92,144,0,20,0,20,1185,510,148,137,148,137,0,20
8600000US75143,75143,ZCTA5 75143,15970,1036,14093,979,13440,991,337,188,178,124,35,32,0,20,0,20,103,79,0,20,103,79,1877,437,1544,415,155,192,3,5,0,20,0,20,153,104,22,33,22,33,0,20
8600000US75144,75144,ZCTA5 75144,3083,305,2922,298,2194,259,649,125,0,13,12,28,0,13,0,13,67,56,0,13,67,56,161,114,127,83,0,13,13,78,0,13,0,13,21,30,0,13,0,13,0,13
8600000US75146,75146,ZCTA5 75146,18887,985,15659,993,3029,339,12107,991,16,17,3,11,35,87,20,31,449,408,0,20,449,408,3228,751,2887,747,154,188,74,117,0,20,0,20,88,82,25,40,8,13,17,27
8600000US75147,75147,ZCTA5 75147,7716,1004,6896,889,6503,933,208,143,70,60,11,16,0,18,0,18,104,118,0,18,104,118,820,428,687,417,47,45,0,18,0,18,0,18,42,44,44,46,11,18,33,41
8600000US75148,75148,ZCTA5 75148,5987,594,5365,534,4325,522,875,274,7,7,17,20,50,53,6,11,85,77,0,18,85,77,622,246,511,222,4,6,0,18,0,18,0,18,103,113,4,6,4,6,0,18
8600000US75149,75149,ZCTA5 75149,56366,1805,35570,1443,20481,1119,13231,1143,207,120,1155,408,0,30,47,48,449,183,0,30,449,183,20796,1539,18490,1395,256,177,179,159,5,7,0,30,1433,489,433,239,365,233,68,54
8600000US75150,75150,ZCTA5 75150,60810,1572,37102,1335,22728,1180,11139,1008,113,75,2300,505,0,30,35,50,787,432,13,19,774,430,23708,1442,18759,1440,189,94,338,254,18,33,0,30,3095,742,1309,552,451,261,858,473
8600000US75152,75152,ZCTA5 75152,5185,848,3469,592,3191,551,222,176,7,9,5,7,0,18,0,18,44,29,0,18,44,29,1716,711,819,378,0,18,79,116,0,18,0,18,662,568,156,152,112,142,44,51
8600000US75153,75153,ZCTA5 75153,452,210,283,122,237,102,22,29,0,13,0,13,0,13,0,13,24,28,0,13,24,28,169,157,0,13,0,13,72,78,0,13,0,13,6,10,91,113,0,13,91,113
8600000US75154,75154,ZCTA5 75154,38440,1317,29704,1106,18382,1194,10044,851,129,118,284,170,0,27,37,46,828,272,19,32,809,266,8736,1204,7043,1211,29,30,230,203,0,27,0,27,981,375,453,279,55,54,398,279
8600000US75155,75155,ZCTA5 75155,2795,397,1551,294,1454,287,69,63,10,13,0,13,0,13,0,13,18,20,0,13,18,20,1244,350,857,304,0,13,128,193,0,13,0,13,234,170,25,25,25,25,0,13
8600000US75156,75156,ZCTA5 75156,14920,820,13959,793,13254,826,103,64,194,132,92,88,0,20,52,80,264,127,0,20,264,127,961,404,812,386,48,51,7,12,0,20,0,20,73,97,21,26,21,26,0,20
8600000US75157,75157,ZCTA5 75157,303,113,259,82,184,70,39,25,0,13,5,8,0,13,0,13,31,31,0,13,31,31,44,61,42,60,0,13,0,13,0,13,0,13,1,5,1,2,1,2,0,13
8600000US75158,75158,ZCTA5 75158,4171,678,4014,677,3845,684,40,31,17,18,0,13,0,13,0,13,112,82,0,13,112,82,157,87,76,48,0,13,0,13,0,13,0,13,81,66,0,13,0,13,0,13
8600000US75159,75159,ZCTA5 75159,18861,435,12890,723,9866,800,2424,481,90,68,234,129,0,20,0,20,276,143,0,20,276,143,5971,676,5018,743,12,19,11,20,0,20,0,20,867,462,63,64,58,64,5,9
8600000US75160,75160,ZCTA5 75160,24830,1101,18452,1145,13074,1132,3999,460,273,221,433,230,10,16,8,13,655,348,20,33,635,345,6378,716,5209,746,10,17,0,24,0,24,0,24,955,365,204,155,139,136,65,72
8600000US75161,75161,ZCTA5 75161,6953,1046,6087,975,4880,695,720,395,29,41,137,149,0,18,0,18,321,367,0,18,321,367,866,439,832,439,24,38,0,18,0,18,0,18,10,15,0,18,0,18,0,18
8600000US75163,75163,ZCTA5 75163,1837,276,1778,273,1641,270,101,56,26,32,0,13,0,13,0,13,10,10,0,13,10,10,59,50,47,41,0,13,0,13,0,13,0,13,0,13,12,19,0,13,12,19
8600000US75164,75164,ZCTA5 75164,602,165,492,152,492,152,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,110,70,58,52,0,13,23,36,0,13,0,13,29,38,0,13,0,13,0,13
8600000US75165,75165,ZCTA5 75165,40835,949,30906,959,24700,988,4957,614,211,111,330,232,39,53,46,57,623,201,16,20,607,201,9929,773,6441,868,463,448,242,185,8,15,0,27,2105,636,670,245,295,201,375,173
8600000US75166,75166,ZCTA5 75166,3657,329,3427,352,2707,397,491,256,16,19,127,97,0,13,0,13,86,66,0,13,86,66,230,120,193,98,0,13,11,19,0,13,0,13,21,26,5,8,5,8,0,13
8600000US75167,75167,ZCTA5 75167,10372,1070,8432,995,8110,988,124,84,37,35,3,9,0,20,0,20,158,105,50,71,108,88,1940,680,1299,630,1,4,0,20,0,20,0,20,597,339,43,65,0,20,43,65
8600000US75169,75169,ZCTA5 75169,13292,1027,12254,1025,11525,1025,480,155,98,64,20,33,0,20,5,9,126,78,0,20,126,78,1038,408,958,409,0,20,20,34,0,20,0,20,60,40,0,20,0,20,0,20
8600000US75172,75172,ZCTA5 75172,4050,159,1787,276,732,201,1025,226,0,13,1,5,0,13,0,13,29,26,0,13,29,26,2263,284,1935,331,40,59,8,14,0,13,0,13,272,189,8,16,8,16,0,13
8600000US75173,75173,ZCTA5 75173,4203,557,3410,480,3221,457,123,117,10,12,15,13,0,13,0,13,41,30,0,13,41,30,793,278,599,232,0,13,0,13,0,13,0,13,194,160,0,13,0,13,0,13
8600000US75180,75180,ZCTA5 75180,24011,485,10326,859,4719,531,5081,616,15,17,78,87,0,24,12,21,421,231,19,30,402,224,13685,966,11927,1169,26,35,9,14,0,24,0,24,1589,657,134,131,79,62,55,101
